"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","Genus","Species","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"805",139,"Iran","Lohondor",42,3,1,0.8177,"Crupina","vulgaris",3.8,NA,1.77125,120.0437626,0.516363905,0.444694444,61,225,1.378977342,36.88709143,"Herb","Crupina vulgaris"
"806",139,"Iran","Lohondor",42,3,1,0.8177,"Crataegus","azarolus",45,45,6.16,91.37459283,0.46585736,9.350666667,240,30600,NA,NA,"Wood","Crataegus azarolus"
"807",151,"Israel","Beit Nir",46,1,3,0.7905,"Asparagus","aphyllus",45,76.66666667,1.27,37.38615137,0.553846478,0.070829584,120,8800,0.494183252,29.07354301,"Herb","Asparagus aphyllus"
"808",151,"Israel","Beit Nir",46,1,3,0.7905,"Rhamnus","lycioides",322,567.5555556,1.71,83.12753569,0.449508132,0.420272887,400,360000,2.066326566,44.10537572,"Wood","Rhamnus lycioides"
"809",151,"Israel","Beit Nir",46,1,3,0.7905,"Pistacia","lentiscus",755,1805,4.622222222,45.73744874,0.492517105,1.790298942,300,420000,1.551087894,45.50640154,"Wood","Pistacia lentiscus"
"810",151,"Israel","Beit Nir",46,1,3,0.7905,"Ephedra","foeminea",85,110,75,23.54310068,0.477420026,NA,190,152000,1.190835314,33.64237721,"Wood","Ephedra foeminea"
"811",151,"Israel","Beit Nir",46,1,3,0.7905,"Ballota","undulata",45,77.44444444,1.5,100.4572809,0.448398577,2.115557143,180,54600,1.474506424,41.20525213,"Herb","Ballota undulata"
"812",151,"Israel","Beit Nir",46,1,3,0.7905,"Phillyrea","latifolia",20,20,3.3,63.30869565,0.555555556,3.64025,400,59400,NA,NA,"Wood","Phillyrea latifolia"
"813",151,"Israel","Beit Nir",46,1,3,0.7905,"Polygonum","equisetiforme",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Polygonum equisetiforme"
"814",152,"Israel","Beit Nir",46,2,2,0.79,"Asparagus","aphyllus",61,176,1.242857143,47.80405508,0.557871859,0.066043331,250,60000,0.706755857,33.40793069,"Herb","Asparagus aphyllus"
"815",152,"Israel","Beit Nir",46,2,2,0.79,"Capparis","spinosa",134,134.2222222,2.0225,90.56032327,0.286744605,2.35585,75,22500,4.859482343,39.72060571,"Wood","Capparis spinosa"
"816",152,"Israel","Beit Nir",46,2,2,0.79,"Olea","europaea",390,670,4.66,50.50070705,0.502984577,2.956478333,600,490000,1.222356195,46.70805827,"Wood","Olea europaea"
"817",152,"Israel","Beit Nir",46,2,2,0.79,"Pistacia","lentiscus",159,178.8888889,5.125,41.71209285,0.478237753,3.585233333,200,150000,1.486449108,46.47790291,"Wood","Pistacia lentiscus"
"818",152,"Israel","Beit Nir",46,2,2,0.79,"Ephedra","foeminea",20,200,24.4,26.21637427,0.40377804,NA,500,2e+05,NA,NA,"Wood","Ephedra foeminea"
"819",152,"Israel","Beit Nir",46,2,2,0.79,"Rhamnus","lycioides",440,630,2.16,82.8049217,0.467363329,0.984454437,400,1e+05,2.333626987,41.93424635,"Wood","Rhamnus lycioides"
"820",153,"Israel","Beit Nir",46,3,1,0.7834,"Capparis","spinosa",2,1.777777778,1.9,100.5,0.23100304,1.5276,36,400,NA,NA,"Wood","Capparis spinosa"
"821",153,"Israel","Beit Nir",46,3,1,0.7834,"Asparagus","aphyllus",176,824.4444444,1.214285714,37.91570834,0.472316564,0.065429951,135,43700,1.141320204,34.24376227,"Herb","Asparagus aphyllus"
"822",153,"Israel","Beit Nir",46,3,1,0.7834,"Sarcopoterium","spinosum",249,812.2222222,2.478,66.27859704,0.572321279,0.504769048,115,80600,1.071739087,34.18104749,"Wood","Sarcopoterium spinosum"
"823",153,"Israel","Beit Nir",46,3,1,0.7834,"Ephedra","foeminea",11,60.66666667,27,27.88519637,0.443699732,NA,160,30400,NA,NA,"Wood","Ephedra foeminea"
"824",153,"Israel","Beit Nir",46,3,1,0.7834,"Salvia","dominica",30,125.1111111,3.375,62.95619863,0.384799156,3.9854625,115,11000,1.382366971,46.86311099,"Herb","Salvia dominica"
"825",153,"Israel","Beit Nir",46,3,1,0.7834,"Piptatherum","miliaceum",NA,90,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Piptatherum miliaceum"
"826",153,"Israel","Beit Nir",46,3,1,0.7834,"Phagnalon","rupestre",19,38.77777778,3,91.67391304,0.567901235,0.221947368,70,4225,NA,NA,"Herb","Phagnalon rupestre"
"827",153,"Israel","Beit Nir",46,3,1,0.7834,"Pallenis","spinosa",12,NA,1.8,92.72727273,0.611111111,0.226666667,55,1800,NA,NA,"Herb","Pallenis spinosa"
"828",153,"Israel","Beit Nir",46,3,1,0.7834,"Ononis","natrix",NA,38.88888889,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ononis natrix"
"829",153,"Israel","Beit Nir",46,3,1,0.7834,"Polygonum","equisetiforme",100,130,2.5,60.04444444,0.535714286,0.2702,75,22500,NA,NA,"Wood","Polygonum equisetiforme"
"830",153,"Israel","Beit Nir",46,3,1,0.7834,"Rhamnus","lycioides",104,343.5555556,1.65,70.77083333,0.439727846,0.4182375,430,269500,1.675246682,39.25450759,"Wood","Rhamnus lycioides"
"831",153,"Israel","Beit Nir",46,3,1,0.7834,"Ballota","undulata",226,320.7777778,1.4475,73.02024494,0.423579188,1.3959,120,58750,1.673147361,39.9300719,"Herb","Ballota undulata"
"832",154,"Israel","Beit Nir",46,4,0,0.7976,"Sarcopoterium","spinosum",70,180.7777778,2.45,76.76587302,0.480319149,0.562865079,60,28500,1.079053807,42.31231985,"Wood","Sarcopoterium spinosum"
"833",154,"Israel","Beit Nir",46,4,0,0.7976,"Hyparrhenia","hirta",125,765,22.74,93.54607891,0.494379111,1.602468333,80,7200,0.753407473,40.13652801,"Grass","Hyparrhenia hirta"
"834",154,"Israel","Beit Nir",46,4,0,0.7976,"Fumana","arabica",55,289.4444444,0.533333333,45.55941526,0.579311672,0.023155002,25,2400,1.171560866,41.56948586,"Herb","Fumana arabica"
"835",154,"Israel","Beit Nir",46,4,0,0.7976,"Rhamnus","lycioides",10,507.2222222,1,83.23076923,0.527027027,0.1623,170,4000,NA,NA,"Wood","Rhamnus lycioides"
"836",154,"Israel","Beit Nir",46,4,0,0.7976,"Teucrium","capitatum",85,337.5555556,1.3475,81.40992146,0.551538102,0.19692977,30,1500,0.779180224,28.01750797,"Herb","Teucrium capitatum"
"837",154,"Israel","Beit Nir",46,4,0,0.7976,"Ephedra","foeminea",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ephedra foeminea"
"838",154,"Israel","Beit Nir",46,4,0,0.7976,"Helichrysum","sanguineum",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Helichrysum sanguineum"
"839",154,"Israel","Beit Nir",46,4,0,0.7976,"Phillyrea","latifolia",NA,75,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Phillyrea latifolia"
"840",154,"Israel","Beit Nir",46,4,0,0.7976,"Asparagus","aphyllus",35,320,1.25,53.56638567,0.498997384,0.05113,170,8800,1.125805364,39.31047815,"Herb","Asparagus aphyllus"
"841",154,"Israel","Beit Nir",46,4,0,0.7976,"Phagnalon","rupestre",35,168.6666667,2.2,59.7364314,0.693175968,0.171076023,35,1200,NA,NA,"Herb","Phagnalon rupestre"
"842",154,"Israel","Beit Nir",46,4,0,0.7976,"Pistacia","lentiscus",640,3277.777778,5.242857143,41.40206815,0.504976739,1.471573923,350,720000,1.111377597,46.34741347,"Wood","Pistacia lentiscus"
"843",155,"Israel","Galed",47,1,3,0.6631,"Foeniculum","vulgare",309,551.8888889,0,18.69283083,0.295870477,1.335033333,140,9800,0.679590362,40.8267236,"Herb","Foeniculum vulgare"
"844",155,"Israel","Galed",47,1,3,0.6631,"Capparis","spinosa",11,10.66666667,2.1,134.9166667,0.231511254,1.619,50,7700,NA,NA,"Wood","Capparis spinosa"
"845",155,"Israel","Galed",47,1,3,0.6631,"Ephedra","foeminea",NA,5.333333333,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ephedra foeminea"
"846",155,"Israel","Galed",47,1,3,0.6631,"Origanum","syriacum",20,19.55555556,0.67,81.19607843,0.525773196,0.180043478,40,2400,NA,NA,"Herb","Origanum syriacum"
"847",156,"Israel","Galed",47,2,2,0.6631,"Dianthus","strictus",NA,7.111111111,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Dianthus strictus"
"848",156,"Israel","Galed",47,2,2,0.6631,"Capparis","spinosa",232,294.8888889,1.732,91.41576473,0.258750088,1.742391667,110,38400,3.613377634,39.39677844,"Wood","Capparis spinosa"
"849",156,"Israel","Galed",47,2,2,0.6631,"Foeniculum","vulgare",289,977.1111111,0,39.50196008,0.263269222,3.904703704,150,9600,1.009017165,40.09861766,"Herb","Foeniculum vulgare"
"850",157,"Israel","Galed",47,3,1,0.6719,"Foeniculum","vulgare",284,786.6666667,0,37.13953342,0.291257539,1.702164286,130,20400,1.048304258,40.43171643,"Herb","Foeniculum vulgare"
"851",157,"Israel","Galed",47,3,1,0.6719,"Origanum","syriacum",130,396.8888889,0.67,72.56451871,0.454368036,0.178955671,50,15400,0.552641865,20.16439792,"Herb","Origanum syriacum"
"852",157,"Israel","Galed",47,3,1,0.6719,"Capparis","spinosa",89,213,1.476666667,99.5400468,0.227510956,1.78925,130,45000,3.744068498,35.44811997,"Wood","Capparis spinosa"
"853",158,"Israel","Galed",47,4,0,0.6719,"Dianthus","strictus",67,364.5555556,0,19.89133382,0.52050662,2.997361111,80,16500,0.819561639,44.32490767,"Herb","Dianthus strictus"
"854",158,"Israel","Galed",47,4,0,0.6719,"Foeniculum","vulgare",631,1746.777778,0,13.92598855,0.328921959,NA,160,60000,0.999154084,39.87034276,"Herb","Foeniculum vulgare"
"855",158,"Israel","Galed",47,4,0,0.6719,"Capparis","spinosa",88,141.3333333,2.245,67.19304939,0.307368903,2.91145,120,64800,2.782532305,35.10225839,"Wood","Capparis spinosa"
"856",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Teucrium","capitatum",1,1.555555556,4.5,61.45695364,0.382278481,0.773333333,18,90,NA,NA,"Herb","Teucrium capitatum"
"857",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Polygonum","equisetiforme",NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Polygonum equisetiforme"
"858",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Noaea","mucronata",1,3.111111111,3,30.8019802,0.439130435,0.056563636,21,140,NA,NA,"Wood","Noaea mucronata"
"859",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Atractylis","serratuloides",32.5,93,2.617647059,40.62876763,0.565399815,0.332141823,19,960,1.169097672,41.42477274,"Herb","Atractylis serratuloides"
"860",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Thymelaea","hirsuta",40,68.44444444,0.483333333,39.86705038,0.617806999,0.045286652,53,8184,1.599696919,43.57755049,"Wood","Thymelaea hirsuta"
"861",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Atractylis","serratuloides",52,260.4444444,2.403888889,37.64424773,0.607700733,0.274199042,20,1880,1.706271192,40.58960329,"Herb","Atractylis serratuloides"
"862",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Teucrium","capitatum",2,8.222222222,2.9,50.96755351,0.435849057,0.389566667,7,168,1.883619133,39.23624385,"Herb","Teucrium capitatum"
"863",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Thymelaea","hirsuta",4,33.11111111,0.4,49.51264691,0.5541789,0.057780042,56,14300,1.497140654,42.55963409,"Wood","Thymelaea hirsuta"
"864",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Noaea","mucronata",22.5,59.77777778,1.927272727,39.91804041,0.518049137,0.075563297,27,2236,2.802933505,39.50732179,"Wood","Noaea mucronata"
"865",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Noaea","mucronata",173,839.2222222,1.543157895,42.52923408,0.58590657,0.06639374,62,8096,2.424428369,41.51688568,"Wood","Noaea mucronata"
"866",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Teucrium","capitatum",1,61.55555556,4,66.224,0.449640288,0.459888889,15,416,NA,NA,"Herb","Teucrium capitatum"
"867",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Thymelaea","hirsuta",1,19.11111111,0.3,35.97183099,0.229402262,0.032954839,6,24,NA,NA,"Wood","Thymelaea hirsuta"
"868",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Atractylis","serratuloides",117,689.5777778,2.405333333,42.17807193,0.546693277,0.255287174,25,6240,0.732693894,40.63944984,"Herb","Atractylis serratuloides"
"869",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Noaea","mucronata",198,373.3333333,1.431428571,50.63755531,0.545341044,0.049166166,75,10800,2.583642793,44.05487243,"Wood","Noaea mucronata"
"870",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Thymelaea","hirsuta",22,31.22222222,0.46,50.87284921,0.507705479,0.070578795,92,39600,1.659251843,43.29763565,"Wood","Thymelaea hirsuta"
"871",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Phagnalon","rupestre",1,10.33333333,2,95.56140351,0.459677419,0.175709677,12,156,NA,NA,"Herb","Phagnalon rupestre"
"872",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Atractylis","serratuloides",5,7.333333333,2.6,37.9,0.628930818,0.252666667,35,2000,NA,NA,"Herb","Atractylis serratuloides"
"873",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Teucrium","capitatum",1,6.333333333,4.5,70.68108108,0.397849462,0.544833333,14,375,NA,NA,"Herb","Teucrium capitatum"
"874",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Acacia","hebeclada",11.5,246,3.666666667,98.59715072,0.428485064,0.649844235,170,156000,3.142949289,36.83865681,"Wood","Acacia hebeclada"
"875",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Aristida","congesta",1,5.5,10.35,178.7464425,0.407472222,0.821071429,22,364,NA,NA,"Grass","Aristida congesta"
"876",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Acacia","mellifera",23,95,3.8,90.31686859,0.454661017,1.710176471,420,547200,NA,NA,"Wood","Acacia mellifera"
"877",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Cucumis","africanus",4.5,19.5,5.833333333,234.232175,0.163233146,13.52183333,12,15525,5.339717159,34.35873166,"Herb","Cucumis africanus"
"878",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Grewia","flava",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Grewia flava"
"879",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Momordica","balsamina",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Momordica balsamina"
"880",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Requienia","sphaerosperma",2.5,15.5,2.294,145.3631158,0.277801748,1.347521111,15,504,1.357799054,35.65766867,"Herb","Requienia sphaerosperma"
"881",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Stipagrostis","uniplumis",10,52,14.65882353,133.9962413,0.370913911,0.449319071,45,2205,3.006302397,39.06293276,"Grass","Stipagrostis uniplumis"
"882",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Lycium","bosciifolium",0.5,11,2.92,107.9581994,0.211564626,0.395,57,315,NA,NA,"Wood","Lycium bosciifolium"
"883",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Ziziphus","mucronata",2,2.5,5,95.35254761,0.412964931,7.4108,285,60800,4.054397808,40.12354496,"Wood","Ziziphus mucronata"
"884",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Ipomoea","bolusiana",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ipomoea bolusiana"
"885",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pergularia","daemia",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pergularia daemia"
"886",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Acacia","erioloba",NA,47,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Acacia erioloba"
"887",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Aristida","meridionalis",0.5,0.5,26.2,134.2877907,0.386516854,1.026555556,30,552,NA,NA,"Grass","Aristida meridionalis"
"888",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Asparagus","cooperi",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Asparagus cooperi"
"889",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Merremia","tridentata",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Merremia tridentata"
"890",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pupalia","lappacea",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pupalia lappacea"
"891",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pollichia","campestris",0.5,8.5,3.4,315.6613757,0.128571429,0.397733333,12,324,NA,NA,"Herb","Pollichia campestris"
"892",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Tephrosia","burchellii",140,672.5,5.311111111,155.6143371,0.284325503,5.12893502,9,6640,1.929683403,38.37036072,"Herb","Tephrosia burchellii"
"893",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Otoptera","burchellii",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Otoptera burchellii"
"894",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Aristida","stipitata",2,8.5,10.1,216.5771907,0.339136386,0.623297619,22,270,NA,NA,"Grass","Aristida stipitata"
"895",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Senna","italica",15.5,71,7.95,115.2394969,0.2513139,17.9651659,15,9800,4.057790999,38.63169412,"Herb","Senna italica"
"896",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pavonia","burchellii",NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pavonia burchellii"
"897",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Acacia","erioloba",80,340,2.7,55.72987722,0.515153383,2.498813161,700,831600,3.235984129,40.16155774,"Wood","Acacia erioloba"
"898",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Aristida","meridionalis",5,27.5,31.1,146.3154941,0.435140481,1.005871111,64,1440,NA,NA,"Grass","Aristida meridionalis"
"899",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Momordica","balsamina",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Momordica balsamina"
"900",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Stipagrostis","uniplumis",82,384.5,26.215,122.6973963,0.404027313,0.76153312,84,9975,1.16438283,25.36493557,"Grass","Stipagrostis uniplumis"
"901",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Aristida","congesta",2.5,16,13.78,194.8975856,0.409765525,0.665042857,34,405,0.980369662,17.34616119,"Grass","Aristida congesta"
"902",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Pergularia","daemia",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pergularia daemia"
"903",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Aristida","stipitata",11,49.5,16.13809524,170.9111271,0.398518174,0.802482222,34,552,1.083246353,34.14035409,"Grass","Aristida stipitata"
"904",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Requienia","sphaerosperma",5.1,26,2.855,129.9325102,0.30512244,1.104088056,10,247,2.882641854,38.55018665,"Herb","Requienia sphaerosperma"
"905",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Cucumis","africanus",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cucumis africanus"
"906",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Dicoma","schinzii",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Dicoma schinzii"
"907",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Asparagus","cooperi",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Asparagus cooperi"
"908",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Hermannia","tomentosa",1.5,8.5,2.5,117.9595093,0.306257097,1.660222222,4,44,2.313051106,34.48143449,"Herb","Hermannia tomentosa"
"909",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Tephrosia","burchellii",401,1738,5.07,146.574007,0.311313516,5.325468394,14,2320,3.541452127,40.6809732,"Herb","Tephrosia burchellii"
"910",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Pollichia","campestris",0.5,2,1.37,264.120603,0.110555556,0.2628,6,35,NA,NA,"Herb","Pollichia campestris"
"911",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Senna","italica",32,183.5,7.661538462,93.29182306,0.286201139,23.11164026,11,4340,2.529850558,39.31001304,"Herb","Senna italica"
"912",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Orthanthera","jasminiflora",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Orthanthera jasminiflora"
"913",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Eragrostis","lehmanniana",NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Eragrostis lehmanniana"
"914",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Eragrostis","lehmanniana",0.5,1.5,19.1,189.6677215,0.363218391,1.331888889,48,264,NA,NA,"Grass","Eragrostis lehmanniana"
"915",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Merremia","tridentata",1,4.5,6.1,149.5231723,0.238314571,1.097583333,26,4620,3.148433227,43.9771103,"Herb","Merremia tridentata"
"916",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Tephrosia","burchellii",382,1860,4.845,141.8487485,0.313997263,6.308,10,5103,3.297772934,39.84039172,"Herb","Tephrosia burchellii"
"917",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Pollichia","campestris",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pollichia campestris"
"918",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Melinis","repens",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Melinis repens"
"919",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Aristida","stipitata",9,46.5,16.11176471,179.4627267,0.399606404,0.811226144,39,323,1.318227179,39.49823029,"Grass","Aristida stipitata"
"920",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Acacia","hebeclada",NA,71,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Acacia hebeclada"
"921",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Senna","italica",9.5,131,6.73,73.37536193,0.285318965,13.5121,12,4964,2.131234795,39.01220323,"Herb","Senna italica"
"922",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Requienia","sphaerosperma",NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Requienia sphaerosperma"
"923",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Acacia","erioloba",NA,37.5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Acacia erioloba"
"924",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Talinum","crispatulum",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Talinum crispatulum"
"925",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Hermannia","tomentosa",1.5,9,2.933333333,116.2528757,0.342232461,1.959805556,9,35,1.985977409,37.32297679,"Herb","Hermannia tomentosa"
"926",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Ziziphus","mucronata",3,21.5,4.2,87.8771733,0.395782464,6.2674,310,388600,NA,NA,"Wood","Ziziphus mucronata"
"927",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Aristida","meridionalis",3,8,30.05,137.707358,0.432837725,0.815261111,47,1457,1.614438242,39.8303489,"Grass","Aristida meridionalis"
"928",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Aristida","congesta",7,32,12.60769231,200.2452379,0.42584166,0.670229157,37,594,1.401032235,39.38582897,"Grass","Aristida congesta"
"929",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Momordica","balsamina",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Momordica balsamina"
"930",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Asparagus","cooperi",0.5,2,1.16,221.0638298,0.303225806,0.023348315,29,805,NA,NA,"Herb","Asparagus cooperi"
"931",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Cucumis","africanus",NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cucumis africanus"
"932",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Stipagrostis","uniplumis",94.5,476,27.685,125.3784869,0.398182091,0.847389453,87,11845,0.978018153,23.63084212,"Grass","Stipagrostis uniplumis"
"933",195,"Namibia","Ebenhaezer",58,3,1,0.8971,"Trachyandra","revoluta",0.5,0.5,48.2,54.96047431,0.156333677,1.191857143,45,48,NA,NA,"Herb","Trachyandra revoluta"
"934",196,"Namibia","Sandveld",59,1,3,0.8446,"Dichrostachys","cinerea",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Dichrostachys cinerea"
"935",196,"Namibia","Sandveld",59,1,3,0.8446,"Tylosema","esculentum",73.5,359,9.02,124.1076204,0.279432856,49.81541667,110,114700,2.910044433,40.73743875,"Herb","Tylosema esculentum"
"936",196,"Namibia","Sandveld",59,1,3,0.8446,"Indigofera","alternans",8.5,58,5.918181818,139.8096732,0.26554984,5.112687132,19,1634,2.783723342,40.04006793,"Herb","Indigofera alternans"
"937",196,"Namibia","Sandveld",59,1,3,0.8446,"Trachyandra","revoluta",0.5,1.5,37.4,85.87234043,0.061197917,5.045,34,740,NA,NA,"Herb","Trachyandra revoluta"
"938",196,"Namibia","Sandveld",59,1,3,0.8446,"Terminalia","sericea",16.5,233,8.15,72.00164547,0.4347581,8.3921625,750,616000,2.034563328,42.30028003,"Wood","Terminalia sericea"
"939",196,"Namibia","Sandveld",59,1,3,0.8446,"Albuca","fleckii",2,9,42.675,103.0918103,0.106914025,9.480583333,49,2516,2.732405312,35.68150602,"Herb","Albuca fleckii"
"940",196,"Namibia","Sandveld",59,1,3,0.8446,"Eragrostis","nindensis",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Eragrostis nindensis"
"941",196,"Namibia","Sandveld",59,1,3,0.8446,"Grewia","flava",150,580,7.19,96.07171401,0.448336279,10.97183333,230,69120,2.918377656,40.70525583,"Wood","Grewia flava"
"942",196,"Namibia","Sandveld",59,1,3,0.8446,"Schmidtia","pappophoroides",7,44,20.175,185.0866521,0.34831333,1.758915064,63,2820,1.90772592,37.74901508,"Grass","Schmidtia pappophoroides"
"943",196,"Namibia","Sandveld",59,1,3,0.8446,"Eragrostis","lehmanniana",5.5,21.5,22.32,162.4917543,0.363580256,1.418416111,58,1457,2.085812112,39.43816961,"Grass","Eragrostis lehmanniana"
"944",196,"Namibia","Sandveld",59,1,3,0.8446,"Indigofera","heterotricha",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Indigofera heterotricha"
"945",196,"Namibia","Sandveld",59,1,3,0.8446,"Lantana","angolensis",1,6,6.2,250.6569966,0.220715631,9.792333333,39,1248,NA,NA,"Herb","Lantana angolensis"
"946",196,"Namibia","Sandveld",59,1,3,0.8446,"Dicoma","schinzii",0.5,6.5,3.6,207.5407779,0.162321792,4.13525,9,280,NA,NA,"Herb","Dicoma schinzii"
