"","ID","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3","Genus","Species","coverDryfun20","coverBiodesert100","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","percentN","percentC","Life_form","taxon"
"904",138,"Iran","Lohondor",42,2,2,0.8177,"Onobrychis","sintenisii",1,1.5,1.12,81.93333333,0.27027027,0.4916,14,30,NA,NA,"Herb","Onobrychis sintenisii"
"905",138,"Iran","Lohondor",42,2,2,0.8177,"Crupina","vulgaris",6,NA,2.053333333,123.8222222,0.298941799,0.25535,65,120,1.892955271,39.09048911,"Herb","Crupina vulgaris"
"906",138,"Iran","Lohondor",42,2,2,0.8177,"Cousinia","arctotidifolia",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cousinia arctotidifolia"
"907",139,"Iran","Lohondor",42,3,1,0.8177,"Galium","tenuissimum",32.5,173,1.652307692,151.5929028,0.260379846,0.119053628,55,1575,1.414214936,38.17621246,"Herb","Galium tenuissimum"
"908",139,"Iran","Lohondor",42,3,1,0.8177,"Echinops","ritrodes",21,125,15.172,45.55719671,0.372839856,23.5351,72,1890,0.864745562,27.27212779,"Herb","Echinops ritrodes"
"909",139,"Iran","Lohondor",42,3,1,0.8177,"Achillea","biebersteinii",3,3.2,7.4,134.6896552,0.306068602,7.812,15,90,NA,NA,"Herb","Achillea biebersteinii"
"910",139,"Iran","Lohondor",42,3,1,0.8177,"Poa","bulbosa",8,27,9.05,81.21428571,0.451612903,0.2274,5,1050,NA,NA,"Grass","Poa bulbosa"
"911",139,"Iran","Lohondor",42,3,1,0.8177,"Agropyron","trichophorum",29,58.7,10.3425,45.71844097,0.598099405,1.236291667,85,1050,1.157686471,32.35922399,"Grass","Agropyron trichophorum"
"912",139,"Iran","Lohondor",42,3,1,0.8177,"Phlomis","cancellata",4,13,9.52,123.9385666,0.697619048,12.10466667,50,2397,NA,NA,"Herb","Phlomis cancellata"
"913",139,"Iran","Lohondor",42,3,1,0.8177,"Inula","oculus-christi",151,571.5,11.95071429,151.5765595,0.311044147,19.23128571,40,1302,1.652834542,40.61256308,"Herb","Inula oculus-christi"
"914",139,"Iran","Lohondor",42,3,1,0.8177,"Hypericum","elongatum",5.1,19.3,2.23125,59.20621573,0.404092417,0.627883929,75,180,1.840030168,42.39496472,"Herb","Hypericum elongatum"
"915",139,"Iran","Lohondor",42,3,1,0.8177,"Verbascum","speciosum",8,59.7,15.94,50.88374853,0.30351504,40.91175,25,1764,1.02228394,42.78220305,"Herb","Verbascum speciosum"
"916",139,"Iran","Lohondor",42,3,1,0.8177,"Cousinia","decipiens",10,54.5,11.0675,114.8687426,0.377555263,25.111375,28,1500,1.255737971,39.75905454,"Herb","Cousinia decipiens"
"917",139,"Iran","Lohondor",42,3,1,0.8177,"Haplophyllum","acutifolium",21.1,229.1,2.498888889,118.0328982,0.299779076,1.536762963,38,729,1.707791063,36.50540809,"Herb","Haplophyllum acutifolium"
"918",139,"Iran","Lohondor",42,3,1,0.8177,"Berberis","integerrima",65,69,2.555,101.7178157,0.361615187,1.8369,180,28900,2.086767992,44.33946137,"Wood","Berberis integerrima"
"919",139,"Iran","Lohondor",42,3,1,0.8177,"Melica","ciliata",7,8.5,11.8,52.27192982,0.904761905,0.851285714,52,1400,NA,NA,"Grass","Melica ciliata"
"920",139,"Iran","Lohondor",42,3,1,0.8177,"Teucrium","chamaedrys",21.2,44.2,1.956666667,136.5689097,0.388607226,1.200579365,30,630,1.708150903,47.76093362,"Wood","Teucrium chamaedrys"
"921",139,"Iran","Lohondor",42,3,1,0.8177,"Kochia","sp.",6.5,26,3.326666667,140.5146987,0.284146072,0.665205387,48,288,0.716851612,18.01038408,"Wood","Kochia sp."
"922",139,"Iran","Lohondor",42,3,1,0.8177,"Stipa","lessingiana",347,2235.5,11.88166667,20.01723322,0.605924351,0.593626698,58,1470,0.940820244,40.66116086,"Grass","Stipa lessingiana"
"923",139,"Iran","Lohondor",42,3,1,0.8177,"Convolvulus","commutatus",98,436.5,2.480769231,165.9827494,0.281954535,0.283501923,52,2000,1.605971715,38.5019454,"Herb","Convolvulus commutatus"
"924",139,"Iran","Lohondor",42,3,1,0.8177,"Digitaria","sp.",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Digitaria sp."
"925",139,"Iran","Lohondor",42,3,1,0.8177,"Asperula","arvensis",51.5,278.4,2.098,108.3984059,0.410117969,0.200901852,52,3250,1.322102088,33.63687207,"Herb","Asperula arvensis"
"926",139,"Iran","Lohondor",42,3,1,0.8177,"Medicago","sativa",28.5,68.5,1.10875,142.5122672,0.341298226,0.294611082,42,552,1.990315648,31.45723037,"Herb","Medicago sativa"
"927",139,"Iran","Lohondor",42,3,1,0.8177,"Asparagus","verticillatus",6,17,4.135,110.7456989,0.259797588,0.399520833,55,800,1.074550363,NA,"Herb","Asparagus verticillatus"
"928",139,"Iran","Lohondor",42,3,1,0.8177,"Centaurea","sp.",3,4,3.74,77.03378378,0.627118644,1.036454545,68,621,NA,NA,"Herb","Centaurea sp."
"929",139,"Iran","Lohondor",42,3,1,0.8177,"Onobrychis","sintenisii",30.5,188.1,2.525555556,131.3829798,0.241871978,1.764151852,77,4550,3.031248573,39.51352741,"Herb","Onobrychis sintenisii"
"930",139,"Iran","Lohondor",42,3,1,0.8177,"Centaurea","kotschyi",49,120,9.928333333,112.1739687,0.397027062,8.985361111,47,323,1.461874434,39.33397217,"Herb","Centaurea kotschyi"
"931",139,"Iran","Lohondor",42,3,1,0.8177,"Astragalus","sp.",12,33,0.865,117.3590909,0.255288736,0.093136111,25,1400,2.700633999,38.61861866,"Herb","Astragalus sp."
"932",139,"Iran","Lohondor",42,3,1,0.8177,"Phlomis","herba-venti",3.5,47.5,8.83,128.0257082,0.394135647,14.702,40,2250,1.089194643,34.00759795,"Herb","Phlomis herba-venti"
"933",139,"Iran","Lohondor",42,3,1,0.8177,"Potentilla","recta",1,9.5,4.11,190.0875,0.3187251,2.172428571,58,90,NA,NA,"Herb","Potentilla recta"
"934",139,"Iran","Lohondor",42,3,1,0.8177,"Salvia","virgata",3.5,27,10.33,139.9247104,0.267119301,21.1625,75,1200,2.17368891,41.02663895,"Herb","Salvia virgata"
"935",139,"Iran","Lohondor",42,3,1,0.8177,"Rhamnus","pallasii",182,793,2.16,92.97128422,0.410215446,0.613888294,85,22500,2.786567019,40.74478214,"Wood","Rhamnus pallasii"
"936",139,"Iran","Lohondor",42,3,1,0.8177,"Festuca","valesiaca",101,508,10.432,45.85949482,0.663308555,0.418679563,32,1125,0.624275497,26.67785686,"Grass","Festuca valesiaca"
"937",139,"Iran","Lohondor",42,3,1,0.8177,"Dianthus","orientalis",6.5,27.6,2.972,58.33051285,0.310178145,0.300781905,48,342,NA,NA,"Herb","Dianthus orientalis"
"938",139,"Iran","Lohondor",42,3,1,0.8177,"Cerasus","pseudoprostrata",14.5,34.5,1.525,94.25979437,0.51689756,1.149407143,68,540,2.124863765,43.66792871,"Wood","Cerasus pseudoprostrata"
"939",139,"Iran","Lohondor",42,3,1,0.8177,"Eryngium","caucasicum",0.1,8.1,3.65,29.66459627,0.443526171,0.9552,75,132,NA,NA,"Herb","Eryngium caucasicum"
"940",139,"Iran","Lohondor",42,3,1,0.8177,"Scabiosa","rotata",7.7,34.4,2.592,90.0710135,0.554017787,0.296817778,48,16,NA,NA,"Herb","Scabiosa rotata"
"941",139,"Iran","Lohondor",42,3,1,0.8177,"Teucrium","polium",NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Teucrium polium"
"942",139,"Iran","Lohondor",42,3,1,0.8177,"Cousinia","arctotidifolia",NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Cousinia arctotidifolia"
"943",139,"Iran","Lohondor",42,3,1,0.8177,"Dactylis","glomerata",38,109.5,12.0625,57.1392206,0.66069232,1.498563095,70,1505,1.055797305,39.56034682,"Grass","Dactylis glomerata"
"944",139,"Iran","Lohondor",42,3,1,0.8177,"Stachys","turcomanica",298,1852,4.784,133.3642047,0.382258984,1.23788,42,3300,1.987276134,41.11360576,"Herb","Stachys turcomanica"
"945",139,"Iran","Lohondor",42,3,1,0.8177,"Paliurus","spina-christi",63,71,3.146666667,130.3811844,0.38108471,3.676066667,190,18850,2.723288332,40.31060768,"Wood","Paliurus spina-christi"
"946",139,"Iran","Lohondor",42,3,1,0.8177,"Crupina","vulgaris",3.8,NA,1.77125,120.0437626,0.516363905,0.444694444,61,225,1.378977342,36.88709143,"Herb","Crupina vulgaris"
"947",139,"Iran","Lohondor",42,3,1,0.8177,"Crataegus","azarolus",45,45,6.16,91.37459283,0.46585736,9.350666667,240,30600,NA,NA,"Wood","Crataegus azarolus"
"948",151,"Israel","Beit Nir",46,1,3,0.7905,"Asparagus","aphyllus",45,76.66666667,1.27,37.38615137,0.553846478,0.070829584,120,8800,0.494183252,29.07354301,"Herb","Asparagus aphyllus"
"949",151,"Israel","Beit Nir",46,1,3,0.7905,"Rhamnus","lycioides",322,567.5555556,1.71,83.12753569,0.449508132,0.420272887,400,360000,2.066326566,44.10537572,"Wood","Rhamnus lycioides"
"950",151,"Israel","Beit Nir",46,1,3,0.7905,"Pistacia","lentiscus",755,1805,4.622222222,45.73744874,0.492517105,1.790298942,300,420000,1.551087894,45.50640154,"Wood","Pistacia lentiscus"
"951",151,"Israel","Beit Nir",46,1,3,0.7905,"Ephedra","foeminea",85,110,75,23.54310068,0.477420026,NA,190,152000,1.190835314,33.64237721,"Wood","Ephedra foeminea"
"952",151,"Israel","Beit Nir",46,1,3,0.7905,"Ballota","undulata",45,77.44444444,1.5,100.4572809,0.448398577,2.115557143,180,54600,1.474506424,41.20525213,"Herb","Ballota undulata"
"953",151,"Israel","Beit Nir",46,1,3,0.7905,"Phillyrea","latifolia",20,20,3.3,63.30869565,0.555555556,3.64025,400,59400,NA,NA,"Wood","Phillyrea latifolia"
"954",151,"Israel","Beit Nir",46,1,3,0.7905,"Polygonum","equisetiforme",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Polygonum equisetiforme"
"955",152,"Israel","Beit Nir",46,2,2,0.79,"Asparagus","aphyllus",61,176,1.242857143,47.80405508,0.557871859,0.066043331,250,60000,0.706755857,33.40793069,"Herb","Asparagus aphyllus"
"956",152,"Israel","Beit Nir",46,2,2,0.79,"Capparis","spinosa",134,134.2222222,2.0225,90.56032327,0.286744605,2.35585,75,22500,4.859482343,39.72060571,"Wood","Capparis spinosa"
"957",152,"Israel","Beit Nir",46,2,2,0.79,"Olea","europaea",390,670,4.66,50.50070705,0.502984577,2.956478333,600,490000,1.222356195,46.70805827,"Wood","Olea europaea"
"958",152,"Israel","Beit Nir",46,2,2,0.79,"Pistacia","lentiscus",159,178.8888889,5.125,41.71209285,0.478237753,3.585233333,200,150000,1.486449108,46.47790291,"Wood","Pistacia lentiscus"
"959",152,"Israel","Beit Nir",46,2,2,0.79,"Ephedra","foeminea",20,200,24.4,26.21637427,0.40377804,NA,500,2e+05,NA,NA,"Wood","Ephedra foeminea"
"960",152,"Israel","Beit Nir",46,2,2,0.79,"Rhamnus","lycioides",440,630,2.16,82.8049217,0.467363329,0.984454437,400,1e+05,2.333626987,41.93424635,"Wood","Rhamnus lycioides"
"961",153,"Israel","Beit Nir",46,3,1,0.7834,"Capparis","spinosa",2,1.777777778,1.9,100.5,0.23100304,1.5276,36,400,NA,NA,"Wood","Capparis spinosa"
"962",153,"Israel","Beit Nir",46,3,1,0.7834,"Asparagus","aphyllus",176,824.4444444,1.214285714,37.91570834,0.472316564,0.065429951,135,43700,1.141320204,34.24376227,"Herb","Asparagus aphyllus"
"963",153,"Israel","Beit Nir",46,3,1,0.7834,"Sarcopoterium","spinosum",249,812.2222222,2.478,66.27859704,0.572321279,0.504769048,115,80600,1.071739087,34.18104749,"Wood","Sarcopoterium spinosum"
"964",153,"Israel","Beit Nir",46,3,1,0.7834,"Ephedra","foeminea",11,60.66666667,27,27.88519637,0.443699732,NA,160,30400,NA,NA,"Wood","Ephedra foeminea"
"965",153,"Israel","Beit Nir",46,3,1,0.7834,"Salvia","dominica",30,125.1111111,3.375,62.95619863,0.384799156,3.9854625,115,11000,1.382366971,46.86311099,"Herb","Salvia dominica"
"966",153,"Israel","Beit Nir",46,3,1,0.7834,"Piptatherum","miliaceum",NA,90,NA,NA,NA,NA,NA,NA,NA,NA,"Grass","Piptatherum miliaceum"
"967",153,"Israel","Beit Nir",46,3,1,0.7834,"Phagnalon","rupestre",19,38.77777778,3,91.67391304,0.567901235,0.221947368,70,4225,NA,NA,"Herb","Phagnalon rupestre"
"968",153,"Israel","Beit Nir",46,3,1,0.7834,"Pallenis","spinosa",12,NA,1.8,92.72727273,0.611111111,0.226666667,55,1800,NA,NA,"Herb","Pallenis spinosa"
"969",153,"Israel","Beit Nir",46,3,1,0.7834,"Ononis","natrix",NA,38.88888889,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ononis natrix"
"970",153,"Israel","Beit Nir",46,3,1,0.7834,"Polygonum","equisetiforme",100,130,2.5,60.04444444,0.535714286,0.2702,75,22500,NA,NA,"Wood","Polygonum equisetiforme"
"971",153,"Israel","Beit Nir",46,3,1,0.7834,"Rhamnus","lycioides",104,343.5555556,1.65,70.77083333,0.439727846,0.4182375,430,269500,1.675246682,39.25450759,"Wood","Rhamnus lycioides"
"972",153,"Israel","Beit Nir",46,3,1,0.7834,"Ballota","undulata",226,320.7777778,1.4475,73.02024494,0.423579188,1.3959,120,58750,1.673147361,39.9300719,"Herb","Ballota undulata"
"973",154,"Israel","Beit Nir",46,4,0,0.7976,"Sarcopoterium","spinosum",70,180.7777778,2.45,76.76587302,0.480319149,0.562865079,60,28500,1.079053807,42.31231985,"Wood","Sarcopoterium spinosum"
"974",154,"Israel","Beit Nir",46,4,0,0.7976,"Hyparrhenia","hirta",125,765,22.74,93.54607891,0.494379111,1.602468333,80,7200,0.753407473,40.13652801,"Grass","Hyparrhenia hirta"
"975",154,"Israel","Beit Nir",46,4,0,0.7976,"Fumana","arabica",55,289.4444444,0.533333333,45.55941526,0.579311672,0.023155002,25,2400,1.171560866,41.56948586,"Herb","Fumana arabica"
"976",154,"Israel","Beit Nir",46,4,0,0.7976,"Rhamnus","lycioides",10,507.2222222,1,83.23076923,0.527027027,0.1623,170,4000,NA,NA,"Wood","Rhamnus lycioides"
"977",154,"Israel","Beit Nir",46,4,0,0.7976,"Teucrium","capitatum",85,337.5555556,1.3475,81.40992146,0.551538102,0.19692977,30,1500,0.779180224,28.01750797,"Herb","Teucrium capitatum"
"978",154,"Israel","Beit Nir",46,4,0,0.7976,"Ephedra","foeminea",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ephedra foeminea"
"979",154,"Israel","Beit Nir",46,4,0,0.7976,"Helichrysum","sanguineum",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Helichrysum sanguineum"
"980",154,"Israel","Beit Nir",46,4,0,0.7976,"Phillyrea","latifolia",NA,75,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Phillyrea latifolia"
"981",154,"Israel","Beit Nir",46,4,0,0.7976,"Asparagus","aphyllus",35,320,1.25,53.56638567,0.498997384,0.05113,170,8800,1.125805364,39.31047815,"Herb","Asparagus aphyllus"
"982",154,"Israel","Beit Nir",46,4,0,0.7976,"Phagnalon","rupestre",35,168.6666667,2.2,59.7364314,0.693175968,0.171076023,35,1200,NA,NA,"Herb","Phagnalon rupestre"
"983",154,"Israel","Beit Nir",46,4,0,0.7976,"Pistacia","lentiscus",640,3277.777778,5.242857143,41.40206815,0.504976739,1.471573923,350,720000,1.111377597,46.34741347,"Wood","Pistacia lentiscus"
"984",155,"Israel","Galed",47,1,3,0.6631,"Foeniculum","vulgare",309,551.8888889,0,18.69283083,0.295870477,1.335033333,140,9800,0.679590362,40.8267236,"Herb","Foeniculum vulgare"
"985",155,"Israel","Galed",47,1,3,0.6631,"Capparis","spinosa",11,10.66666667,2.1,134.9166667,0.231511254,1.619,50,7700,NA,NA,"Wood","Capparis spinosa"
"986",155,"Israel","Galed",47,1,3,0.6631,"Ephedra","foeminea",NA,5.333333333,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Ephedra foeminea"
"987",155,"Israel","Galed",47,1,3,0.6631,"Origanum","syriacum",20,19.55555556,0.67,81.19607843,0.525773196,0.180043478,40,2400,NA,NA,"Herb","Origanum syriacum"
"988",156,"Israel","Galed",47,2,2,0.6631,"Dianthus","strictus",NA,7.111111111,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Dianthus strictus"
"989",156,"Israel","Galed",47,2,2,0.6631,"Capparis","spinosa",232,294.8888889,1.732,91.41576473,0.258750088,1.742391667,110,38400,3.613377634,39.39677844,"Wood","Capparis spinosa"
"990",156,"Israel","Galed",47,2,2,0.6631,"Foeniculum","vulgare",289,977.1111111,0,39.50196008,0.263269222,3.904703704,150,9600,1.009017165,40.09861766,"Herb","Foeniculum vulgare"
"991",157,"Israel","Galed",47,3,1,0.6719,"Foeniculum","vulgare",284,786.6666667,0,37.13953342,0.291257539,1.702164286,130,20400,1.048304258,40.43171643,"Herb","Foeniculum vulgare"
"992",157,"Israel","Galed",47,3,1,0.6719,"Origanum","syriacum",130,396.8888889,0.67,72.56451871,0.454368036,0.178955671,50,15400,0.552641865,20.16439792,"Herb","Origanum syriacum"
"993",157,"Israel","Galed",47,3,1,0.6719,"Capparis","spinosa",89,213,1.476666667,99.5400468,0.227510956,1.78925,130,45000,3.744068498,35.44811997,"Wood","Capparis spinosa"
"994",157,"Israel","Galed",47,3,1,0.6719,"Plumbago","europaea",5,5.333333333,1.52,74.24,0.394736842,0.309333333,60,9600,NA,NA,"Herb","Plumbago europaea"
"995",157,"Israel","Galed",47,3,1,0.6719,"Echinops","adenocaulis",NA,10.66666667,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Echinops adenocaulis"
"996",157,"Israel","Galed",47,3,1,0.6719,"Sideritis","pullulans",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Sideritis pullulans"
"997",158,"Israel","Galed",47,4,0,0.6719,"Dianthus","strictus",67,364.5555556,0,19.89133382,0.52050662,2.997361111,80,16500,0.819561639,44.32490767,"Herb","Dianthus strictus"
"998",158,"Israel","Galed",47,4,0,0.6719,"Foeniculum","vulgare",631,1746.777778,0,13.92598855,0.328921959,NA,160,60000,0.999154084,39.87034276,"Herb","Foeniculum vulgare"
"999",158,"Israel","Galed",47,4,0,0.6719,"Capparis","spinosa",88,141.3333333,2.245,67.19304939,0.307368903,2.91145,120,64800,2.782532305,35.10225839,"Wood","Capparis spinosa"
"1000",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Argyrolobium","uniflorum",1,1,2.2,63.68,0.264550265,0.12736,25,208,NA,NA,"Wood","Argyrolobium uniflorum"
"1001",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Teucrium","capitatum",1,1.555555556,4.5,61.45695364,0.382278481,0.773333333,18,90,NA,NA,"Herb","Teucrium capitatum"
"1002",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Polygonum","equisetiforme",NA,2.666666667,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Polygonum equisetiforme"
"1003",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Noaea","mucronata",1,3.111111111,3,30.8019802,0.439130435,0.056563636,21,140,NA,NA,"Wood","Noaea mucronata"
"1004",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Atractylis","serratuloides",32.5,93,2.617647059,40.62876763,0.565399815,0.332141823,19,960,1.169097672,41.42477274,"Herb","Atractylis serratuloides"
"1005",159,"Israel","Sayeret Shaked",48,1,3,0.89,"Thymelaea","hirsuta",40,68.44444444,0.483333333,39.86705038,0.617806999,0.045286652,53,8184,1.599696919,43.57755049,"Wood","Thymelaea hirsuta"
"1006",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Atractylis","serratuloides",52,260.4444444,2.403888889,37.64424773,0.607700733,0.274199042,20,1880,1.706271192,40.58960329,"Herb","Atractylis serratuloides"
"1007",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Teucrium","capitatum",2,8.222222222,2.9,50.96755351,0.435849057,0.389566667,7,168,1.883619133,39.23624385,"Herb","Teucrium capitatum"
"1008",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Thymelaea","hirsuta",4,33.11111111,0.4,49.51264691,0.5541789,0.057780042,56,14300,1.497140654,42.55963409,"Wood","Thymelaea hirsuta"
"1009",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Noaea","mucronata",22.5,59.77777778,1.927272727,39.91804041,0.518049137,0.075563297,27,2236,2.802933505,39.50732179,"Wood","Noaea mucronata"
"1010",160,"Israel","Sayeret Shaked",48,2,2,0.8919,"Argyrolobium","uniflorum",NA,1.333333333,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Argyrolobium uniflorum"
"1011",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Helianthemum","kahiricum",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Helianthemum kahiricum"
"1012",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Noaea","mucronata",173,839.2222222,1.543157895,42.52923408,0.58590657,0.06639374,62,8096,2.424428369,41.51688568,"Wood","Noaea mucronata"
"1013",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Teucrium","capitatum",1,61.55555556,4,66.224,0.449640288,0.459888889,15,416,NA,NA,"Herb","Teucrium capitatum"
"1014",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Thymelaea","hirsuta",1,19.11111111,0.3,35.97183099,0.229402262,0.032954839,6,24,NA,NA,"Wood","Thymelaea hirsuta"
"1015",161,"Israel","Sayeret Shaked",48,3,1,0.8919,"Atractylis","serratuloides",117,689.5777778,2.405333333,42.17807193,0.546693277,0.255287174,25,6240,0.732693894,40.63944984,"Herb","Atractylis serratuloides"
"1016",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Reaumuria","hirtella",2,2,2.6,75.15384615,0.144444444,0.279142857,16,450,NA,NA,"Wood","Reaumuria hirtella"
"1017",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Noaea","mucronata",198,373.3333333,1.431428571,50.63755531,0.545341044,0.049166166,75,10800,2.583642793,44.05487243,"Wood","Noaea mucronata"
"1018",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Thymelaea","hirsuta",22,31.22222222,0.46,50.87284921,0.507705479,0.070578795,92,39600,1.659251843,43.29763565,"Wood","Thymelaea hirsuta"
"1019",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Phagnalon","rupestre",1,10.33333333,2,95.56140351,0.459677419,0.175709677,12,156,NA,NA,"Herb","Phagnalon rupestre"
"1020",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Atractylis","serratuloides",5,7.333333333,2.6,37.9,0.628930818,0.252666667,35,2000,NA,NA,"Herb","Atractylis serratuloides"
"1021",162,"Israel","Sayeret Shaked",48,4,0,0.8919,"Teucrium","capitatum",1,6.333333333,4.5,70.68108108,0.397849462,0.544833333,14,375,NA,NA,"Herb","Teucrium capitatum"
"1022",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Acacia","hebeclada",11.5,246,3.666666667,98.59715072,0.428485064,0.649844235,170,156000,3.142949289,36.83865681,"Wood","Acacia hebeclada"
"1023",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Aristida","congesta",1,5.5,10.35,178.7464425,0.407472222,0.821071429,22,364,NA,NA,"Grass","Aristida congesta"
"1024",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Acacia","mellifera",23,95,3.8,90.31686859,0.454661017,1.710176471,420,547200,NA,NA,"Wood","Acacia mellifera"
"1025",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Cucumis","africanus",4.5,19.5,5.833333333,234.232175,0.163233146,13.52183333,12,15525,5.339717159,34.35873166,"Herb","Cucumis africanus"
"1026",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Grewia","flava",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Grewia flava"
"1027",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Momordica","balsamina",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Momordica balsamina"
"1028",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Requienia","sphaerosperma",2.5,15.5,2.294,145.3631158,0.277801748,1.347521111,15,504,1.357799054,35.65766867,"Herb","Requienia sphaerosperma"
"1029",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Stipagrostis","uniplumis",10,52,14.65882353,133.9962413,0.370913911,0.449319071,45,2205,3.006302397,39.06293276,"Grass","Stipagrostis uniplumis"
"1030",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Lycium","bosciifolium",0.5,11,2.92,107.9581994,0.211564626,0.395,57,315,NA,NA,"Wood","Lycium bosciifolium"
"1031",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Ziziphus","mucronata",2,2.5,5,95.35254761,0.412964931,7.4108,285,60800,4.054397808,40.12354496,"Wood","Ziziphus mucronata"
"1032",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Ipomoea","bolusiana",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Ipomoea bolusiana"
"1033",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pergularia","daemia",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pergularia daemia"
"1034",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Acacia","erioloba",NA,47,NA,NA,NA,NA,NA,NA,NA,NA,"Wood","Acacia erioloba"
"1035",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Aristida","meridionalis",0.5,0.5,26.2,134.2877907,0.386516854,1.026555556,30,552,NA,NA,"Grass","Aristida meridionalis"
"1036",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Asparagus","cooperi",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Asparagus cooperi"
"1037",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Merremia","tridentata",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Merremia tridentata"
"1038",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pupalia","lappacea",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pupalia lappacea"
"1039",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pollichia","campestris",0.5,8.5,3.4,315.6613757,0.128571429,0.397733333,12,324,NA,NA,"Herb","Pollichia campestris"
"1040",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Tephrosia","burchellii",140,672.5,5.311111111,155.6143371,0.284325503,5.12893502,9,6640,1.929683403,38.37036072,"Herb","Tephrosia burchellii"
"1041",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Otoptera","burchellii",NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Otoptera burchellii"
"1042",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Aristida","stipitata",2,8.5,10.1,216.5771907,0.339136386,0.623297619,22,270,NA,NA,"Grass","Aristida stipitata"
"1043",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Senna","italica",15.5,71,7.95,115.2394969,0.2513139,17.9651659,15,9800,4.057790999,38.63169412,"Herb","Senna italica"
"1044",193,"Namibia","Ebenhaezer",58,1,3,0.897,"Pavonia","burchellii",NA,6.5,NA,NA,NA,NA,NA,NA,NA,NA,"Herb","Pavonia burchellii"
"1045",194,"Namibia","Ebenhaezer",58,2,2,0.8971,"Acacia","erioloba",80,340,2.7,55.72987722,0.515153383,2.498813161,700,831600,3.235984129,40.16155774,"Wood","Acacia erioloba"
