"","Response","Model","Chisq","Df","Pr_value","AIC","Warnings"
"554","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.233525985129069,3,0.972003766651294,149.296033159539,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"555","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.213970363158806,3,0.975303104899197,149.481729843488,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"556","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.228181399884185,3,0.972916533439212,148.525524253544,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"557","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+(1|site_ID)",0.217721578970302,3,0.974678965153381,158.124260331317,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"558","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+(1|site_ID)",0.27279247023498,3,0.965061536597594,154.818515741658,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"559","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+(1|site_ID)",0.249834757575279,3,0.969169488674703,154.316884859204,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"560","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FDiv+(1|site_ID)",0.229090162274815,3,0.972761906634839,155.203712778934,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"561","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+(1|site_ID)",0.22930326699812,3,0.972725612379041,154.958561521184,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"562","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+(1|site_ID)",0.182789258133987,3,0.980318680570638,155.017856513897,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"563","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FDiv+(1|site_ID)",0.155651826799934,3,0.984409468771102,155.469272950501,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"564","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+(1|site_ID)",0.259282297337869,3,0.96749517456585,151.241052190111,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"565","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FDiv+(1|site_ID)",0.246941618247246,3,0.969677539538222,152.008973085553,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"566","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.193111936052945,3,0.978693532084052,151.952217753323,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"567","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+(1|site_ID)",0.229599452627234,3,0.972675146873729,154.567931253781,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"568","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FEve+(1|site_ID)",0.185785751555839,3,0.979850673709592,154.363131812888,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"569","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FDiv+(1|site_ID)",0.158099537298544,3,0.984051882045384,155.113642113643,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"570","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.25811950593328,3,0.967702491381813,150.52153509378,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"571","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FRic+aridity:FDiv+(1|site_ID)",0.23998951665528,3,0.970889174531242,151.70519103165,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"572","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.193553618106914,3,0.978623193948352,151.205033328012,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"573","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.247295674912708,3,0.969615484870653,150.602095909913,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"574","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.219978214652767,3,0.974301461316423,151.166597944782,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"575","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.17237500063989,3,0.981920656330349,151.478625115472,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"576","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.266301684264004,3,0.966236405522955,147.471983329849,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"577","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+(1|site_ID)",0.234645506869245,3,0.971811546523348,154.390037385405,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"578","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+(1|site_ID)",0.195623139080006,3,0.978292761014438,154.136069785046,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"579","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+(1|site_ID)",0.17551583045518,3,0.98144159926051,154.879028868019,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"580","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.265008123771703,3,0.96646930544403,150.264442836372,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"581","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+(1|site_ID)",0.256103799417946,3,0.968061055441824,151.439535443517,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"582","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.205330682374387,3,0.976724190167639,150.961981803139,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"583","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.250284754469508,3,0.969090267427269,150.410008894675,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"584","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.233913313252011,3,0.97193730285935,151.111264770549,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"585","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.185222388153953,3,0.979938899115359,151.178774525695,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"586","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.27540052514241,3,0.964586574845745,147.309820519064,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"587","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.252166408087054,3,0.968758427707208,149.765114900406,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"588","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.23363637406428,3,0.971984828698764,150.703660741089,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"589","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.187451748961679,3,0.979589133904511,150.524390330574,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"590","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.272534239385118,3,0.965108474478223,146.553636998601,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"591","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.260498206240913,3,0.967278018730416,146.835399717514,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"592","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.252553501614435,3,0.968690046476542,154.188587602254,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"593","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.227328223410267,3,0.973061486135977,154.832203115901,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"594","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.224624105986202,3,0.97351951824172,154.361826288979,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"595","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+(1|site_ID)",0.256897648626869,3,0.967919966202306,159.708958151838,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"596","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+(1|site_ID)",0.239249822030902,3,0.97101731636932,159.455336404182,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"597","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FDiv+(1|site_ID)",0.206893470604095,3,0.976468858376501,160.073371946124,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"598","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+(1|site_ID)",0.287757786277529,3,0.962314223537062,155.72706301313,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"599","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FDiv+(1|site_ID)",0.275508287736018,3,0.964566914606527,156.720144141443,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"600","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FEve+aridity:FDiv+(1|site_ID)",0.251542496801364,3,0.968868560888494,156.298521766108,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"601","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.251427537123669,3,0.968888842496389,156.320678929493,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"602","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.225063801470987,3,0.973445185798114,156.800478881304,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"603","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.181837527365203,3,0.980466674686324,156.999396000511,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"604","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.273633705749983,3,0.964908515651169,153.184373999081,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"605","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.253581620392412,3,0.968508236141726,155.716450732166,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"606","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.226873791400365,3,0.973138607398177,156.457696823488,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"607","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.185756184945226,3,0.979855306694405,156.357136155657,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"608","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.27192296442079,3,0.965219519687732,152.477574079785,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"609","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.257264966559375,3,0.967854628638522,152.515893945059,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"610","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.257587082116988,3,0.967797303035697,155.47937871343,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"611","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.242403522382535,3,0.970469939006696,156.387555520772,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"612","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.19959694038354,3,0.977654339137698,156.124997489569,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"613","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.279037623696598,3,0.963921488270212,152.26160560298,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"614","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.265127251709873,3,0.96644787439808,152.40493281965,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"615","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.266748470408124,3,0.966155867011742,151.759499757933,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"616","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+(1|site_ID)",0.280204519050308,3,0.963707441902082,160.917133929631,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"617","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FDiv+(1|site_ID)",0.251384947649224,3,0.96889635540668,161.56849786466,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"618","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FEve+aridity:FDiv+(1|site_ID)",0.238985596716009,3,0.971063053256356,161.435677198272,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"619","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.302393029402555,3,0.959577789553688,157.652460332338,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"620","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.260293003024151,3,0.967314693455222,158.232223567427,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"621","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.263612917905405,3,0.966720038215095,157.655388336912,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"622","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.273607607257808,3,0.964913265545546,157.479377738902,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"623","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ graz+aridity+FRic+FEve+FDiv+graz:aridity+graz:FRic+graz:FEve+graz:FDiv+aridity:FRic+aridity:FEve+aridity:FDiv+(1|site_ID)",0.288847842327791,3,0.962112071054446,162.827844825315,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"624","mean_NIntc_cov_binom","mean_NIntc_cov_binom ~ 1+(1|site_ID)",NA,NA,NA,124.719750919944,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"625","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+(1|site_ID)",0.295143239213767,3,0.96093930304034,133.013433247762,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"626","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+(1|site_ID)",0.00294702576843726,1,0.956706892759214,129.306590226492,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"627","mean_NInta_rich_binom","mean_NInta_rich_binom ~ FRic+(1|site_ID)",0.132911144070946,1,0.715432556440115,129.176031636287,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"628","mean_NInta_rich_binom","mean_NInta_rich_binom ~ FEve+(1|site_ID)",0.205666279585876,1,0.650185544955359,129.103176018886,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"629","mean_NInta_rich_binom","mean_NInta_rich_binom ~ FDiv+(1|site_ID)",0.481399802541728,1,0.487788946853326,128.823987680467,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"630","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+aridity+(1|site_ID)",0.294710939182927,3,0.961020121402757,135.010919922796,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"631","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FRic+(1|site_ID)",0.253766333447728,3,0.968475542672404,134.921597458596,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"632","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FEve+(1|site_ID)",0.266560561845826,3,0.966189745795553,134.835867835512,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"633","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FDiv+(1|site_ID)",0.281726345601355,3,0.963427807497738,134.541468592559,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"634","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+FRic+(1|site_ID)",0.000190117497400961,1,0.988998868779845,131.175841778835,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"635","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+FEve+(1|site_ID)",0.00207897342604061,1,0.963632447849556,131.101095909542,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"636","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+FDiv+(1|site_ID)",0.0123665923200018,1,0.911453643136384,130.81160837361,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"637","mean_NInta_rich_binom","mean_NInta_rich_binom ~ FRic+FEve+(1|site_ID)",0.142019969665675,1,0.706281090019834,130.960729789644,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"638","mean_NInta_rich_binom","mean_NInta_rich_binom ~ FRic+FDiv+(1|site_ID)",0.0905914458360114,1,0.763426597020398,130.73305796438,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"639","mean_NInta_rich_binom","mean_NInta_rich_binom ~ FEve+FDiv+(1|site_ID)",0.12493966668424,1,0.723737572682744,130.698853175752,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"640","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+aridity+FRic+(1|site_ID)",0.253630924815553,3,0.968499510325931,136.921550688628,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"641","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+aridity+FEve+(1|site_ID)",0.266776821505976,3,0.96615075471938,136.833564885903,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"642","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+aridity+FDiv+(1|site_ID)",0.284277667126456,3,0.962957787468684,136.526520187855,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"643","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+aridity+graz:aridity+(1|site_ID)",0.29355865432887,3,0.961235336363489,140.904821511773,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"644","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FRic+FEve+(1|site_ID)",0.22044899237321,3,0.974222515479326,136.739810953252,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"645","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FRic+FDiv+(1|site_ID)",0.243820309180551,3,0.970223149670989,136.488690685625,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"646","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FRic+graz:FRic+(1|site_ID)",0.249835471776989,3,0.969169362982978,140.357050373766,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"647","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FEve+FDiv+(1|site_ID)",0.285038245298749,3,0.962817375913718,136.412982198175,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"648","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FEve+graz:FEve+(1|site_ID)",0.256478433833201,3,0.967994492640626,139.746426277531,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"649","mean_NInta_rich_binom","mean_NInta_rich_binom ~ graz+FDiv+graz:FDiv+(1|site_ID)",0.278636118843566,3,0.963995062765943,139.990270975785,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"650","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+FRic+FEve+(1|site_ID)",0.014873324301222,1,0.902933675479756,132.945838568862,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"651","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+FRic+FDiv+(1|site_ID)",0.0271899699307553,1,0.869027561380344,132.705808158991,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"652","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+FRic+aridity:FRic+(1|site_ID)",0.000135888776056332,1,0.990699163303838,132.978622183775,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
"653","mean_NInta_rich_binom","mean_NInta_rich_binom ~ aridity+FEve+FDiv+(1|site_ID)",0.0328242985993643,1,0.856230394645317,132.665966176429,"warning : eval(family$initialize); warning : fitTMB(TMBStruc)"
