"","ID","replicate","euclidean_dist","grouping","COU","SITE","SITE_ID","PLOT","GRAZ","ARIDITY.v3"
"4039",139,"25","2.1648910921465","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4040",139,"25","1.64378007837643","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4041",139,"25","2.09479134473369","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4042",139,"25","2.32990136458278","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4043",139,"25","2.96140810415006","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4044",139,"25","1.71291714798526","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4045",139,"25","2.68429544603577","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4046",139,"25","2.05476076660399","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4047",139,"25","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4048",139,"25","3.89376211559769","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4049",139,"25","1.72306447587847","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4050",139,"25","1.72306447587847","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4051",139,"26","3.56224848667289","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4052",139,"26","1.71291714798526","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4053",139,"26","1.81132122894468","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4054",139,"26","2.68429544603577","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4055",139,"26","2.1648910921465","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4056",139,"26","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4057",139,"26","1.97810421408742","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4058",139,"26","2.05476076660399","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4059",139,"26","1.87374595990309","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4060",139,"27","1.88581316678437","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4061",139,"27","2.68429544603577","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4062",139,"27","1.88993919248264","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4063",139,"27","2.1648910921465","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4064",139,"27","1.87374595990309","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4065",139,"27","3.89376211559769","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4066",139,"27","2.96140810415006","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4067",139,"27","2.96140810415006","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4068",139,"27","1.88993919248264","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4069",139,"27","1.09500059400992","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4070",139,"27","1.41086380109614","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4071",139,"27","1.5540930874653","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4072",139,"27","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4073",139,"27","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4074",139,"27","2.8498901104321","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4075",139,"27","2.8498901104321","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4076",139,"28","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4077",139,"28","1.71291714798526","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4078",139,"28","1.72306447587847","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4079",139,"28","3.89376211559769","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4080",139,"28","2.1648910921465","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4081",139,"28","1.87374595990309","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4082",139,"28","2.09479134473369","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4083",139,"28","3.89376211559769","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4084",139,"28","2.8498901104321","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4085",139,"28","2.22608255655336","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4086",139,"28","1.64378007837643","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4087",139,"28","1.88993919248264","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4088",139,"28","2.22664976989498","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4089",139,"28","3.07929276332795","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4090",139,"28","1.41086380109614","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4091",139,"28","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4092",139,"28","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4093",139,"28","1.87374595990309","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4094",139,"28","2.1648910921465","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4095",139,"28","1.81132122894468","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4096",139,"28","1.81132122894468","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4097",139,"29","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4098",139,"29","1.41086380109614","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4099",139,"29","1.72306447587847","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4100",139,"29","1.87374595990309","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4101",139,"29","2.96140810415006","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4102",139,"29","2.68429544603577","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4103",139,"29","2.1648910921465","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4104",139,"29","2.1648910921465","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4105",139,"30","1.72306447587847","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4106",139,"30","1.64378007837643","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4107",139,"30","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4108",139,"30","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4109",139,"30","1.41086380109614","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4110",139,"30","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4111",139,"30","1.71291714798526","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4112",139,"30","2.05476076660399","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4113",139,"30","2.05476076660399","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4114",139,"31","2.05476076660399","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4115",139,"31","3.56224848667289","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4116",139,"31","1.88993919248264","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4117",139,"31","3.89376211559769","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4118",139,"31","2.1648910921465","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4119",139,"31","2.8498901104321","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4120",139,"31","2.05476076660399","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4121",139,"31","3.56224848667289","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4122",139,"31","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4123",139,"31","1.67759330792761","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4124",139,"31","2.37057661008704","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4125",139,"31","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4126",139,"31","1.88581316678437","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4127",139,"31","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4128",139,"31","1.98993092638376","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4129",139,"31","1.88993919248264","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4130",139,"32","1.88581316678437","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4131",139,"32","2.00371898364296","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4132",139,"32","2.05476076660399","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4133",139,"32","2.68429544603577","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4134",139,"32","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4135",139,"32","1.97810421408742","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4136",139,"32","2.96140810415006","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4137",139,"32","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4138",139,"32","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4139",139,"32","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4140",139,"32","1.09500059400992","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4141",139,"32","3.07929276332795","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4142",139,"32","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4143",139,"33","2.09479134473369","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4144",139,"33","2.37057661008704","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4145",139,"33","2.32990136458278","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4146",139,"33","2.1648910921465","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4147",139,"33","2.09479134473369","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4148",139,"33","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4149",139,"33","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4150",139,"33","2.37057661008704","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4151",139,"33","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4152",139,"33","1.09500059400992","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4153",139,"33","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4154",139,"33","2.68429544603577","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4155",139,"33","2.68429544603577","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4156",139,"34","2.68429544603577","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4157",139,"34","1.81132122894468","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4158",139,"34","2.22664976989498","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4159",139,"34","2.05476076660399","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4160",139,"34","2.37057661008704","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4161",139,"34","2.09479134473369","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4162",139,"34","1.87374595990309","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4163",139,"34","1.5540930874653","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4164",139,"34","2.37057661008704","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4165",139,"34","3.89376211559769","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4166",139,"34","1.64378007837643","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4167",139,"34","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4168",139,"34","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4169",139,"34","3.07929276332795","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4170",139,"34","3.07929276332795","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4171",139,"35","1.71291714798526","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4172",139,"35","1.81132122894468","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4173",139,"35","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4174",139,"35","3.89376211559769","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4175",139,"35","2.09479134473369","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4176",139,"35","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4177",139,"35","2.96140810415006","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4178",139,"35","1.71291714798526","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4179",139,"35","3.89376211559769","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4180",139,"35","3.07929276332795","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4181",139,"35","1.88993919248264","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4182",139,"35","1.41086380109614","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4183",139,"35","1.41086380109614","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4184",139,"36","1.81132122894468","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4185",139,"36","2.37057661008704","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4186",139,"36","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4187",139,"36","1.72306447587847","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4188",139,"36","2.96140810415006","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4189",139,"36","1.09500059400992","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4190",139,"36","2.09479134473369","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4191",139,"36","2.22664976989498","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4192",139,"36","1.71291714798526","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4193",139,"36","2.37057661008704","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4194",139,"36","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4195",139,"36","1.87374595990309","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4196",139,"36","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4197",139,"36","3.07929276332795","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4198",139,"36","2.68429544603577","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4199",139,"36","1.98993092638376","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4200",139,"36","1.98993092638376","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4201",139,"37","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4202",139,"37","2.22664976989498","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4203",139,"37","1.72306447587847","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4204",139,"37","2.32990136458278","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4205",139,"37","2.37057661008704","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4206",139,"37","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4207",139,"37","2.22608255655336","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4208",139,"37","1.88993919248264","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4209",139,"37","2.37057661008704","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4210",139,"37","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4211",139,"37","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4212",139,"37","3.07929276332795","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4213",139,"37","2.68429544603577","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4214",139,"37","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4215",139,"37","1.71291714798526","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4216",139,"37","1.71291714798526","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4217",139,"38","1.81132122894468","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4218",139,"38","2.37057661008704","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4219",139,"38","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4220",139,"38","1.97810421408742","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4221",139,"38","2.68429544603577","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4222",139,"38","1.87374595990309","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4223",139,"38","1.09500059400992","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4224",139,"38","2.37057661008704","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4225",139,"38","2.22664976989498","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4226",139,"38","2.68429544603577","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4227",139,"38","1.88993919248264","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4228",139,"38","3.07929276332795","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4229",139,"38","1.71291714798526","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4230",139,"38","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4231",139,"38","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4232",139,"38","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4233",139,"38","2.8498901104321","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4234",139,"38","2.8498901104321","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4235",139,"39","2.37057661008704","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4236",139,"39","3.56224848667289","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4237",139,"39","1.88993919248264","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4238",139,"39","1.72306447587847","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4239",139,"39","1.98993092638376","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4240",139,"39","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4241",139,"39","3.07929276332795","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4242",139,"39","1.81132122894468","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4243",139,"39","1.97810421408742","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4244",139,"39","3.37848267811107","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4245",139,"39","1.88581316678437","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4246",139,"39","1.72306447587847","nurse_nurse_only","Iran","Lohondor","42",3,"1",0.8177
"4247",139,"39","1.71291714798526","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4248",139,"39","1.71291714798526","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4249",139,"40","1.72306447587847","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4250",139,"40","1.81132122894468","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4251",139,"40","2.09479134473369","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4252",139,"40","3.89376211559769","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4253",139,"40","3.07929276332795","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4254",139,"40","1.41086380109614","nurse_bare_only","Iran","Lohondor","42",3,"1",0.8177
"4255",139,"40","2.96140810415006","nurse_both","Iran","Lohondor","42",3,"1",0.8177
"4256",140,"1","3.92973896461491","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4257",140,"2","3.92973896461491","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4258",140,"2","4.77361646614925","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4259",140,"2","3.92973896461491","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4260",140,"3","3.92973896461491","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4261",140,"6","3.92973896461491","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4262",140,"7","3.92973896461491","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4263",140,"8","3.92973896461491","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4264",140,"9","5.31476194794076","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4265",140,"9","3.92973896461491","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4266",140,"12","3.92973896461491","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4267",140,"14","3.92973896461491","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4268",140,"15","5.31476194794076","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4269",140,"16","3.92973896461491","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4270",140,"17","3.92973896461491","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4271",140,"18","3.92973896461491","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4272",140,"18","5.31476194794076","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4273",140,"19","5.31476194794076","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4274",140,"19","3.92973896461491","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4275",140,"20","3.92973896461491","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4276",140,"20","5.31476194794076","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4277",140,"21","3.92973896461491","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4278",140,"22","3.92973896461491","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4279",140,"23","5.31476194794076","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4280",140,"23","3.92973896461491","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4281",140,"23","5.31476194794076","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4282",140,"25","3.92973896461491","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4283",140,"26","2.3269825776766","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4284",140,"26","1.37433712799022","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4285",140,"27","4.35271060420803","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4286",140,"28","1.37433712799022","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4287",140,"28","1.26363594604603","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4288",140,"30","1.37433712799022","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4289",140,"32","1.37433712799022","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4290",140,"33","4.35271060420803","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4291",140,"34","1.37433712799022","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4292",140,"35","1.37433712799022","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4293",140,"36","1.37433712799022","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4294",140,"39","5.64664951512815","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4295",140,"39","1.37433712799022","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4296",140,"40","1.37433712799022","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4297",140,"40","4.35271060420803","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4298",140,"41","5.64664951512815","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4299",140,"42","1.37433712799022","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4300",140,"43","2.3269825776766","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4301",140,"45","4.35271060420803","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4302",140,"47","1.37433712799022","nurse_nurse_only","Iran","Baharkish","43",1,"3",0.7586
"4303",140,"47","4.35271060420803","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4304",140,"48","1.37433712799022","nurse_both","Iran","Baharkish","43",1,"3",0.7586
"4305",140,"49","1.37433712799022","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4306",140,"50","1.37433712799022","nurse_bare_only","Iran","Baharkish","43",1,"3",0.7586
"4307",141,"1","4.66483091608122","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4308",141,"1","4.66483091608122","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4309",141,"1","2.04958709238102","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4310",141,"1","5.53984078114255","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4311",141,"1","5.53984078114255","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4312",141,"2","4.66483091608122","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4313",141,"2","0.611283634251367","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4314",141,"2","1.84828064457516","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4315",141,"2","1.84828064457516","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4316",141,"3","0.611283634251367","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4317",141,"3","5.53984078114255","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4318",141,"3","2.91528023685873","nurse_nurse_only","Iran","Baharkish","43",2,"2",0.7586
"4319",141,"4","2.91528023685873","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4320",141,"4","2.91528023685873","nurse_nurse_only","Iran","Baharkish","43",2,"2",0.7586
"4321",141,"4","4.66483091608122","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4322",141,"4","4.66483091608122","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4323",141,"5","0.611283634251367","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4324",141,"5","2.04958709238102","nurse_bare_only","Iran","Baharkish","43",2,"2",0.7586
"4325",141,"5","2.04958709238102","nurse_nurse_only","Iran","Baharkish","43",2,"2",0.7586
"4326",141,"5","1.84828064457516","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4327",141,"5","1.84828064457516","nurse_both","Iran","Baharkish","43",2,"2",0.7586
"4328",141,"6","2.91528023685873","nurse_both","Iran","Baharkish","43",2,"2",0.7586
