"","ID","replicate","taxon","position"
"13343","144","24","Teucrium polium","nurse_only"
"13344","144","24","Astragalus verus","nurse_only"
"13345","144","24","Acinos graveolens","nurse_only"
"13346","144","24","Teucrium polium","nurse_only"
"13347","144","24","Ziziphora clinopodioides","nurse_only"
"13348","144","24","Poa bulbosa","nurse_only"
"13349","144","24","Galium verum","nurse_only"
"13350","144","24","Hypericum scabrum","nurse_only"
"13351","144","24","Astragalus jolderensis","nurse_only"
"13352","144","24","Anthemis triumfetti","nurse_only"
"13353","144","24","Lactuca serriola","nurse_only"
"13354","144","24","Bothriochloa ischaemum","bare_only"
"13355","144","24","Cirsium sp.","bare_only"
"13356","144","24","Teucrium polium","bare_only"
"13357","144","24","Astragalus jolderensis","bare_only"
"13358","144","24","Centaurea virgata","bare_only"
"13359","144","24","Anthemis triumfetti","bare_only"
"13360","144","24","Cotoneaster nummularius","both"
"13361","144","24","Echinops koelzii","both"
"13362","144","24","Verbascum cheiranthifolium","both"
"13363","144","24","Carex halleriana","both"
"13364","144","25","Quercus castaneifolia","nurse_species"
"13365","144","25","Astragalus verus","nurse_only"
"13366","144","25","Tragopogon vvedenskyi","nurse_only"
"13367","144","25","Anthemis triumfetti","nurse_only"
"13368","144","25","Carex halleriana","nurse_only"
"13369","144","25","Verbascum cheiranthifolium","nurse_only"
"13370","144","25","Astragalus jolderensis","nurse_only"
"13371","144","25","Astragalus verus","bare_only"
"13372","144","25","Astragalus jolderensis","bare_only"
"13373","144","25","Anthemis triumfetti","bare_only"
"13374","144","25","Stipa bromoides","both"
"13375","144","25","Centaurea virgata","both"
"13376","144","25","Cirsium sp.","both"
"13377","144","26","Astragalus jolderensis","nurse_species"
"13378","144","26","Fumana procumbens","nurse_only"
"13379","144","26","Bothriochloa ischaemum","nurse_only"
"13380","144","26",NA,"bare_only"
"13381","144","26",NA,"both"
"13382","144","27","Astragalus jolderensis","nurse_species"
"13383","144","27","Verbascum cheiranthifolium","nurse_only"
"13384","144","27","Stipa bromoides","nurse_only"
"13385","144","27","Dactylis glomerata","nurse_only"
"13386","144","27","Cotoneaster nummularius","nurse_only"
"13387","144","27","Fumana procumbens","nurse_only"
"13388","144","27","Teucrium polium","nurse_only"
"13389","144","27","Bothriochloa ischaemum","bare_only"
"13390","144","27","Fumana procumbens","bare_only"
"13391","144","27","Teucrium polium","bare_only"
"13392","144","27","Melica ciliata","bare_only"
"13393","144","27",NA,"bare_only"
"13394","144","27",NA,"both"
"13395","144","28","Astragalus jolderensis","nurse_species"
"13396","144","28",NA,"nurse_only"
"13397","144","28","Stipa arabica","bare_only"
"13398","144","28","Fumana procumbens","both"
"13399","144","29","Astragalus jolderensis","nurse_species"
"13400","144","29","Centaurea virgata","nurse_only"
"13401","144","29","Stipa arabica","nurse_only"
"13402","144","29","Thymus transcaspicus","nurse_only"
"13403","144","29","Hymenocrater elegans","nurse_only"
"13404","144","29","Fumana procumbens","nurse_only"
"13405","144","29","Centaurea virgata","nurse_only"
"13406","144","29",NA,"bare_only"
"13407","144","29",NA,"both"
"13408","144","30","Astragalus jolderensis","nurse_species"
"13409","144","30","Anthemis triumfetti","nurse_only"
"13410","144","30","Verbascum cheiranthifolium","bare_only"
"13411","144","30","Bothriochloa ischaemum","bare_only"
"13412","144","30","Astragalus jolderensis","bare_only"
"13413","144","30",NA,"both"
"13414","144","31","Astragalus jolderensis","nurse_species"
"13415","144","31","Centaurea virgata","nurse_only"
"13416","144","31","Teucrium polium","nurse_only"
"13417","144","31","Astragalus jolderensis","bare_only"
"13418","144","31",NA,"both"
"13419","144","32","Astragalus jolderensis","nurse_species"
"13420","144","32","Bothriochloa ischaemum","nurse_only"
"13421","144","32",NA,"bare_only"
"13422","144","32",NA,"both"
"13423","144","33","Astragalus jolderensis","nurse_species"
"13424","144","33","Stipa bromoides","nurse_only"
"13425","144","33","Bothriochloa ischaemum","nurse_only"
"13426","144","33","Ziziphora clinopodioides","nurse_only"
"13427","144","33","Carex halleriana","nurse_only"
"13428","144","33","Verbascum cheiranthifolium","bare_only"
"13429","144","33","Astragalus jolderensis","bare_only"
"13430","144","33","Centaurea virgata","bare_only"
"13431","144","33",NA,"both"
"13432","144","34","Astragalus jolderensis","nurse_species"
"13433","144","34",NA,"nurse_only"
"13434","144","34","Carex halleriana","bare_only"
"13435","144","34","Scabiosa columbaria","bare_only"
"13436","144","34","Thymus transcaspicus","both"
"13437","144","35","Astragalus jolderensis","nurse_species"
"13438","144","35","Centaurea virgata","nurse_only"
"13439","144","35","Astragalus jolderensis","nurse_only"
"13440","144","35","Dactylis glomerata","bare_only"
"13441","144","35",NA,"both"
"13442","144","36","Astragalus jolderensis","nurse_species"
"13443","144","36","Astragalus jolderensis","nurse_only"
"13444","144","36","Centaurea virgata","nurse_only"
"13445","144","36","Centaurea virgata","bare_only"
"13446","144","36",NA,"both"
"13447","144","37","Astragalus jolderensis","nurse_species"
"13448","144","37",NA,"nurse_only"
"13449","144","37","Leontodon asperrimus","bare_only"
"13450","144","37","Astragalus jolderensis","both"
"13451","144","37","Centaurea virgata","both"
"13452","144","38","Astragalus jolderensis","nurse_species"
"13453","144","38","Stipa bromoides","nurse_only"
"13454","144","38","Dactylis glomerata","nurse_only"
"13455","144","38","Thymus transcaspicus","nurse_only"
"13456","144","38","Bothriochloa ischaemum","nurse_only"
"13457","144","38","Rumex tuberosus","bare_only"
"13458","144","38","Anthemis triumfetti","bare_only"
"13459","144","38","Carex halleriana","both"
"13460","144","39","Astragalus jolderensis","nurse_species"
"13461","144","39","Centaurea virgata","nurse_only"
"13462","144","39","Dactylis glomerata","nurse_only"
"13463","144","39","Astragalus jolderensis","nurse_only"
"13464","144","39","Galium verum","nurse_only"
"13465","144","39","Teucrium polium","nurse_only"
"13466","144","39","Verbascum cheiranthifolium","nurse_only"
"13467","144","39","Carex halleriana","nurse_only"
"13468","144","39","Elymus repens","bare_only"
"13469","144","39","Carex halleriana","bare_only"
"13470","144","39",NA,"both"
"13471","144","40","Astragalus jolderensis","nurse_species"
"13472","144","40","Galium verum","nurse_only"
"13473","144","40","Astragalus jolderensis","bare_only"
"13474","144","40","Carex halleriana","both"
"13475","144","41","Astragalus jolderensis","nurse_species"
"13476","144","41",NA,"nurse_only"
"13477","144","41","Elymus repens","bare_only"
"13478","144","41","Centaurea virgata","bare_only"
"13479","144","41","Carex halleriana","both"
"13480","144","42","Astragalus jolderensis","nurse_species"
"13481","144","42",NA,"nurse_only"
"13482","144","42","Stipa bromoides","bare_only"
"13483","144","42","Astragalus jolderensis","bare_only"
"13484","144","42","Teucrium polium","both"
"13485","144","43","Astragalus jolderensis","nurse_species"
"13486","144","43","Leontodon asperrimus","nurse_only"
"13487","144","43","Galium verum","nurse_only"
"13488","144","43","Centaurea virgata","bare_only"
"13489","144","43","Carex halleriana","bare_only"
"13490","144","43","Haplophyllum acutifolium","both"
"13491","144","43","Stipa bromoides","both"
"13492","144","44","Astragalus jolderensis","nurse_species"
"13493","144","44","Centaurea virgata","nurse_only"
"13494","144","44",NA,"bare_only"
"13495","144","44",NA,"both"
"13496","144","45","Astragalus jolderensis","nurse_species"
"13497","144","45",NA,"nurse_only"
"13498","144","45","Astragalus jolderensis","bare_only"
"13499","144","45","Centaurea virgata","both"
"13500","144","46","Astragalus jolderensis","nurse_species"
"13501","144","46","Verbascum cheiranthifolium","nurse_only"
"13502","144","46","Centaurea virgata","nurse_only"
"13503","144","46","Leontodon asperrimus","nurse_only"
"13504","144","46","Teucrium polium","bare_only"
"13505","144","46","Astragalus jolderensis","both"
"13506","144","47","Astragalus jolderensis","nurse_species"
"13507","144","47","Carex halleriana","nurse_only"
"13508","144","47","Hymenocrater elegans","nurse_only"
"13509","144","47","Centaurea virgata","bare_only"
"13510","144","47","Anthemis triumfetti","bare_only"
"13511","144","47",NA,"both"
"13512","144","48","Astragalus jolderensis","nurse_species"
"13513","144","48",NA,"nurse_only"
"13514","144","48","Astragalus jolderensis","bare_only"
"13515","144","48",NA,"both"
"13516","144","49","Astragalus jolderensis","nurse_species"
"13517","144","49","Lactuca serriola","nurse_only"
"13518","144","49","Elymus repens","nurse_only"
"13519","144","49","Centaurea virgata","bare_only"
"13520","144","49",NA,"both"
"13521","144","50","Astragalus jolderensis","nurse_species"
"13522","144","50","Tragopogon graminifolius","nurse_only"
"13523","144","50","Centaurea virgata","bare_only"
"13524","144","50","Verbascum cheiranthifolium","bare_only"
"13525","144","50","Dactylis glomerata","both"
"13526","144","50","Carex halleriana","both"
"13527","144","51","Paliurus spina-christi","nurse_species"
"13528","144","51","Artemisia kopetdaghensis","nurse_only"
"13529","144","51","Eremurus stenophyllus","nurse_only"
"13530","144","51","Colutea buhsei","nurse_only"
"13531","144","51","Eremurus stenophyllus","bare_only"
"13532","144","51","Stipa arabica","both"
"13533","144","51","Phlomis cancellata","both"
"13534","144","52","Paliurus spina-christi","nurse_species"
"13535","144","52","Stipa arabica","nurse_only"
"13536","144","52","Artemisia kopetdaghensis","nurse_only"
"13537","144","52","Eremurus stenophyllus","nurse_only"
"13538","144","52","Hymenocrater elegans","nurse_only"
"13539","144","52","Verbascum cheiranthifolium","bare_only"
"13540","144","52","Ziziphora persica","bare_only"
"13541","144","52",NA,"both"
"13542","144","53","Paliurus spina-christi","nurse_species"
"13543","144","53","Colutea buhsei","nurse_only"
"13544","144","53","Ephedra major","nurse_only"
"13545","144","53","Agropyron cristatum","nurse_only"
"13546","144","53","Ziziphora persica","nurse_only"
"13547","144","53","Eremurus stenophyllus","nurse_only"
"13548","144","53","Phlomis cancellata","bare_only"
"13549","144","53","Lactuca serriola","bare_only"
"13550","144","53","Eremurus stenophyllus","bare_only"
"13551","144","53","Stipa arabica","bare_only"
"13552","144","53",NA,"both"
"13553","144","54","Paliurus spina-christi","nurse_species"
"13554","144","54","Phlomis cancellata","nurse_only"
"13555","144","54","Stipa arabica","nurse_only"
"13556","144","54","Galium verum","nurse_only"
"13557","144","54","Artemisia kopetdaghensis","nurse_only"
"13558","144","54","Verbascum cheiranthifolium","bare_only"
"13559","144","54","Eremurus stenophyllus","bare_only"
"13560","144","54",NA,"both"
"13561","144","55","Paliurus spina-christi","nurse_species"
"13562","144","55","Stipa arabica","nurse_only"
"13563","144","55","Artemisia kopetdaghensis","nurse_only"
"13564","144","55","Artemisia kopetdaghensis","nurse_only"
"13565","144","55","Echinops koelzii","nurse_only"
"13566","144","55","Eremurus stenophyllus","bare_only"
"13567","144","55","Bothriochloa ischaemum","bare_only"
"13568","144","55",NA,"both"
"13569","144","56","Paliurus spina-christi","nurse_species"
"13570","144","56","Artemisia kopetdaghensis","nurse_only"
"13571","144","56","Hymenocrater elegans","nurse_only"
"13572","144","56","Agropyron cristatum","nurse_only"
"13573","144","56","Artemisia kopetdaghensis","nurse_only"
"13574","144","56","Stipa arabica","bare_only"
"13575","144","56","Eremurus stenophyllus","bare_only"
"13576","144","56","Alyssopsis mollis","both"
"13577","144","57","Paliurus spina-christi","nurse_species"
"13578","144","57","Artemisia kopetdaghensis","nurse_only"
"13579","144","57","Galium verum","nurse_only"
"13580","144","57","Hymenocrater elegans","nurse_only"
"13581","144","57","Alyssopsis mollis","bare_only"
"13582","144","57","Stipa arabica","bare_only"
"13583","144","57",NA,"both"
"13584","144","58","Paliurus spina-christi","nurse_species"
"13585","144","58","Galium verum","nurse_only"
"13586","144","58","Artemisia kopetdaghensis","nurse_only"
"13587","144","58","Stipa arabica","nurse_only"
"13588","144","58","Hordeum bulbosum","bare_only"
"13589","144","58","Hymenocrater elegans","bare_only"
"13590","144","58","Rosa persica","bare_only"
"13591","144","58",NA,"both"
"13592","144","59","Paliurus spina-christi","nurse_species"
"13593","144","59",NA,"nurse_only"
"13594","144","59","Centaurea sintenisiana","bare_only"
"13595","144","59","Galium verum","bare_only"
"13596","144","59","Centaurea virgata","both"
"13597","144","60","Paliurus spina-christi","nurse_species"
"13598","144","60",NA,"nurse_only"
"13599","144","60",NA,"bare_only"
"13600","144","60","Centaurea sintenisiana","both"
"13601","144","61","Paliurus spina-christi","nurse_species"
"13602","144","61",NA,"nurse_only"
"13603","144","61","Rosa persica","bare_only"
"13604","144","61","Noaea mucronata","bare_only"
"13605","144","61","Eremurus stenophyllus","bare_only"
"13606","144","61","Galium verum","bare_only"
"13607","144","61",NA,"both"
"13608","144","62","Paliurus spina-christi","nurse_species"
"13609","144","62","Artemisia kopetdaghensis","nurse_only"
"13610","144","62","Stipa arabica","nurse_only"
"13611","144","62","Cerasus microcarpa","nurse_only"
"13612","144","62","Agropyron cristatum","nurse_only"
"13613","144","62","Centaurea sintenisiana","bare_only"
"13614","144","62","Stipa arabica","bare_only"
"13615","144","62","Teucrium polium","both"
"13616","144","62","Ephedra major","both"
"13617","144","63","Paliurus spina-christi","nurse_species"
"13618","144","63","Artemisia kopetdaghensis","nurse_only"
"13619","144","63","Hymenocrater","nurse_only"
"13620","144","63","Stipa bromoides","nurse_only"
"13621","144","63","Centaurea sintenisiana","nurse_only"
"13622","144","63","Centaurea sintenisiana","bare_only"
"13623","144","63",NA,"both"
"13624","144","64","Paliurus spina-christi","nurse_species"
"13625","144","64","Stipa arabica","nurse_only"
"13626","144","64","Artemisia kopetdaghensis","nurse_only"
"13627","144","64","Centaurea sintenisiana","nurse_only"
"13628","144","64","Centaurea sintenisiana","bare_only"
"13629","144","64","Teucrium polium","bare_only"
"13630","144","64",NA,"both"
"13631","144","65","Paliurus spina-christi","nurse_species"
"13632","144","65","Artemisia kopetdaghensis","nurse_only"
"13633","144","65","Stipa bromoides","nurse_only"
"13634","144","65","Agropyron cristatum","nurse_only"
"13635","144","65","Lactuca serriola","nurse_only"
"13636","144","65","Hymenocrater","nurse_only"
"13637","144","65","Centaurea sintenisiana","bare_only"
"13638","144","65","Phlomis cancellata","bare_only"
"13639","144","65",NA,"both"
"13640","144","66","Paliurus spina-christi","nurse_species"
"13641","144","66","Artemisia kopetdaghensis","nurse_only"
"13642","144","66","Galium verum","nurse_only"
"13643","144","66","Ephedra major","nurse_only"
"13644","144","66","Stipa bromoides","nurse_only"
"13645","144","66","Eremurus stenophyllus","nurse_only"
"13646","144","66","Noaea mucronata","bare_only"
"13647","144","66",NA,"both"
"13648","144","67","Paliurus spina-christi","nurse_species"
"13649","144","67","Artemisia kopetdaghensis","nurse_only"
"13650","144","67","Stipa bromoides","nurse_only"
"13651","144","67","Galium verum","nurse_only"
"13652","144","67","Teucrium polium","bare_only"
"13653","144","67","Centaurea sintenisiana","bare_only"
"13654","144","67","Euphorbia falcata","bare_only"
"13655","144","67","Verbascum cheiranthifolium","both"
"13656","144","68","Paliurus spina-christi","nurse_species"
"13657","144","68",NA,"nurse_only"
"13658","144","68","Agropyron cristatum","bare_only"
"13659","144","68","Elymus repens","bare_only"
"13660","144","68","Stipa bromoides","both"
"13661","144","69","Paliurus spina-christi","nurse_species"
"13662","144","69",NA,"nurse_only"
"13663","144","69","Eremurus stenophyllus","bare_only"
"13664","144","69","Rosa persica","bare_only"
"13665","144","69","Centaurea sintenisiana","bare_only"
"13666","144","69","Cousinia stahliana","bare_only"
"13667","144","69","Astragalus jolderensis","both"
"13668","144","70","Paliurus spina-christi","nurse_species"
"13669","144","70","Elymus repens","nurse_only"
"13670","144","70","Artemisia kopetdaghensis","nurse_only"
"13671","144","70","Verbascum cheiranthifolium","nurse_only"
"13672","144","70","Artemisia kopetdaghensis","nurse_only"
"13673","144","70","Astragalus jolderensis","bare_only"
"13674","144","70","Eremurus stenophyllus","bare_only"
"13675","144","70","Centaurea sintenisiana","bare_only"
"13676","144","70",NA,"both"
"13677","144","71","Paliurus spina-christi","nurse_species"
"13678","144","71","Stipa bromoides","nurse_only"
"13679","144","71","Agropyron cristatum","bare_only"
"13680","144","71","Centaurea sintenisiana","bare_only"
"13681","144","71",NA,"both"
"13682","144","72","Paliurus spina-christi","nurse_species"
"13683","144","72","Artemisia kopetdaghensis","nurse_only"
"13684","144","72","Alyssopsis mollis","bare_only"
"13685","144","72",NA,"both"
"13686","144","73","Paliurus spina-christi","nurse_species"
"13687","144","73","Artemisia kopetdaghensis","nurse_only"
"13688","144","73","Noaea mucronata","nurse_only"
"13689","144","73","Stipa bromoides","nurse_only"
"13690","144","73","Eremurus stenophyllus","nurse_only"
"13691","144","73","Stachys turcomanica","nurse_only"
"13692","144","73","Cousinia stahliana","nurse_only"
"13693","144","73","Rosa persica","nurse_only"
"13694","144","73","Rochelia disperma","nurse_only"
"13695","144","73","Lappula barbata","bare_only"
"13696","144","73","Rosa persica","bare_only"
"13697","144","73","Euphorbia falcata","bare_only"
"13698","144","73","Verbascum cheiranthifolium","bare_only"
"13699","144","73","Astragalus jolderensis","bare_only"
"13700","144","73",NA,"both"
"13701","144","74","Paliurus spina-christi","nurse_species"
"13702","144","74","Artemisia kopetdaghensis","nurse_only"
"13703","144","74","Colutea buhsei","nurse_only"
"13704","144","74","Cousinia stahliana","bare_only"
"13705","144","74",NA,"both"
"13706","144","75","Paliurus spina-christi","nurse_species"
"13707","144","75","Artemisia kopetdaghensis","nurse_only"
"13708","144","75","Phlomis cancellata","bare_only"
"13709","144","75","Centaurea sintenisiana","both"
"13710","145","1","Quercus castaneifolia","nurse_species"
"13711","145","1","Cotoneaster nummularius","nurse_only"
"13712","145","1","Juniperus communis","nurse_only"
"13713","145","1","Verbascum sp.","nurse_only"
"13714","145","1","Echinops koelzii","nurse_only"
"13715","145","1","Carex halleriana","nurse_only"
"13716","145","1","Dactylis glomerata","nurse_only"
"13717","145","1","Rochelia disperma","nurse_only"
"13718","145","1","Hypericum scabrum","nurse_only"
"13719","145","1","Teucrium polium","bare_only"
"13720","145","1","Verbascum sp.","bare_only"
"13721","145","1","Dactylis glomerata","bare_only"
"13722","145","1","Bothriochloa ischaemum","bare_only"
"13723","145","1","Centaurea virgata","both"
"13724","145","1","Vincetoxicum scandens","both"
"13725","145","1","Astragalus jolderensis","both"
"13726","145","1","Stipa bromoides","both"
"13727","145","2","Quercus castaneifolia","nurse_species"
"13728","145","2","Agropyron trichophorum","nurse_only"
"13729","145","2","Cotoneaster nummularius","nurse_only"
"13730","145","2","Verbascum sp.","nurse_only"
"13731","145","2","Bothriochloa ischaemum","nurse_only"
"13732","145","2","Vincetoxicum scandens","nurse_only"
"13733","145","2","Viola odorata","nurse_only"
"13734","145","2","Leontodon asperrimus","nurse_only"
"13735","145","2","Paliurus spina-christi","nurse_only"
"13736","145","2","Stipa bromoides","nurse_only"
"13737","145","2","Tragopogon graminifolius","nurse_only"
"13738","145","2","Cerasus microcarpa","nurse_only"
"13739","145","2","Bothriochloa ischaemum","bare_only"
"13740","145","2","Verbascum sp.","bare_only"
"13741","145","2","Fumana procumbens","both"
"13742","145","2","Dactylis glomerata","both"
"13743","145","2","Teucrium polium","both"
"13744","145","3","Quercus castaneifolia","nurse_species"
"13745","145","3","Crataegus microphylla","nurse_only"
"13746","145","3","Tragopogon graminifolius","nurse_only"
"13747","145","3","Cotoneaster nummularius","nurse_only"
"13748","145","3","Cirsium arvensis","nurse_only"
"13749","145","3","Vincetoxicum scandens","nurse_only"
"13750","145","3","Rumex tuberosus","nurse_only"
"13751","145","3","Galium verum","nurse_only"
"13752","145","3","Cotoneaster nummularius","bare_only"
"13753","145","3","Vincetoxicum scandens","bare_only"
"13754","145","3","Ziziphora clinopodioides","bare_only"
"13755","145","3","Bothriochloa ischaemum","bare_only"
"13756","145","3","Stipa bromoides","both"
"13757","145","3","Verbascum sp.","both"
"13758","145","3","Echinops koelzii","both"
"13759","145","3","Cerasus microcarpa","both"
"13760","145","3","Teucrium polium","both"
"13761","145","4","Quercus castaneifolia","nurse_species"
"13762","145","4","Juniperus communis","nurse_only"
"13763","145","4","Paliurus spina-christi","nurse_only"
"13764","145","4","Cotoneaster nummularius","bare_only"
"13765","145","4","Stipa bromoides","bare_only"
"13766","145","4","Cerasus microcarpa","bare_only"
"13767","145","4","Centaurea virgata","bare_only"
"13768","145","4","Verbascum sp.","bare_only"
"13769","145","4","Bothriochloa ischaemum","bare_only"
"13770","145","4",NA,"both"
"13771","145","5","Quercus castaneifolia","nurse_species"
"13772","145","5","Teucrium polium","nurse_only"
"13773","145","5","Juniperus communis","nurse_only"
"13774","145","5","Crataegus microphylla","nurse_only"
"13775","145","5","Cotoneaster nummularius","nurse_only"
"13776","145","5","Vincetoxicum scandens","nurse_only"
"13777","145","5","Rochelia disperma","nurse_only"
"13778","145","5","Dactylis glomerata","nurse_only"
"13779","145","5","Stipa bromoides","nurse_only"
"13780","145","5","Bothriochloa ischaemum","nurse_only"
"13781","145","5","Astragalus jolderensis","nurse_only"
"13782","145","5","Leontodon asperrimus","nurse_only"
"13783","145","5","Teucrium polium","bare_only"
"13784","145","5","Cotoneaster nummularius","bare_only"
"13785","145","5","Bothriochloa ischaemum","bare_only"
"13786","145","5","Echinops koelzii","both"
"13787","145","5","Verbascum sp.","both"
"13788","145","5","Fumana procumbens","both"
"13789","145","6","Quercus castaneifolia","nurse_species"
"13790","145","6","Cotoneaster nummularius","nurse_only"
"13791","145","6","Convolvulus arvensis","nurse_only"
"13792","145","6","Bothriochloa ischaemum","nurse_only"
"13793","145","6","Stipa bromoides","nurse_only"
"13794","145","6","Vincetoxicum scandens","nurse_only"
"13795","145","6","Haplophylum","nurse_only"
"13796","145","6","Fumana procumbens","nurse_only"
"13797","145","6","Cotoneaster nummularius","bare_only"
"13798","145","6","Bothriochloa ischaemum","bare_only"
"13799","145","6","Thymus transcaspicus","bare_only"
"13800","145","6","Dactylis glomerata","bare_only"
"13801","145","6","Tragopogon graminifolius","bare_only"
"13802","145","6","Centaurea virgata","bare_only"
"13803","145","6","Rosa canina","bare_only"
"13804","145","6","Astragalus jolderensis","bare_only"
"13805","145","6","Verbascum sp.","both"
"13806","145","6","Stachys subaphylla","both"
"13807","145","6","Teucrium polium","both"
"13808","145","7","Quercus castaneifolia","nurse_species"
"13809","145","7","Cotoneaster nummularius","nurse_only"
"13810","145","7","Stachys subaphylla","nurse_only"
"13811","145","7","Thymus transcaspicus","nurse_only"
"13812","145","7","Verbascum sp.","nurse_only"
"13813","145","7","Stipa bromoides","nurse_only"
"13814","145","7","Verbascum sp.","bare_only"
"13815","145","7","Stipa bromoides","bare_only"
"13816","145","7","Onobrychis melano","bare_only"
"13817","145","7",NA,"both"
"13818","145","8","Quercus castaneifolia","nurse_species"
"13819","145","8","Verbascum sp.","nurse_only"
"13820","145","8","Bromus tectorum","nurse_only"
"13821","145","8","Dactylis glomerata","nurse_only"
"13822","145","8","Rochelia disperma","nurse_only"
"13823","145","8","Tragopogon graminifolius","nurse_only"
"13824","145","8","Bothriochloa ischaemum","nurse_only"
"13825","145","8","Thymus transcaspicus","bare_only"
"13826","145","8",NA,"both"
"13827","145","9","Quercus castaneifolia","nurse_species"
"13828","145","9","Dracocephalum kotschyi","nurse_only"
"13829","145","9","Centaurea virgata","nurse_only"
"13830","145","9","Verbascum sp.","nurse_only"
"13831","145","9","Cynodon dactylon","nurse_only"
"13832","145","9","Ziziphora clinopodioides","nurse_only"
"13833","145","9","Thymus transcaspicus","nurse_only"
"13834","145","9","Tragopogon graminifolius","nurse_only"
"13835","145","9","Juniperus communis","nurse_only"
"13836","145","9","Fumana procumbens","bare_only"
"13837","145","9","Verbascum sp.","bare_only"
"13838","145","9","Centaurea virgata","bare_only"
"13839","145","9","Stachys subaphylla","bare_only"
"13840","145","9","Stipa arabica","bare_only"
"13841","145","9","Convolvulus commutatus","bare_only"
"13842","145","9","Dactylis glomerata","bare_only"
"13843","145","9","Bothriochloa ischaemum","both"
"13844","145","9","Hypericum scabrum","both"
"13845","145","9","Cotoneaster nummularius","both"
"13846","145","9","Vincetoxicum scandens","both"
"13847","145","9","Teucrium polium","both"
"13848","145","9","Stipa bromoides","both"
"13849","145","10","Quercus castaneifolia","nurse_species"
"13850","145","10","Bufonia oliveriana","nurse_only"
"13851","145","10","Dracocephalum kotschyi","nurse_only"
"13852","145","10","Cotoneaster nummularius","nurse_only"
"13853","145","10","Vincetoxicum scandens","nurse_only"
"13854","145","10","Stachys subaphylla","nurse_only"
"13855","145","10","Tragopogon graminifolius","nurse_only"
"13856","145","10","Verbascum sp.","nurse_only"
"13857","145","10","Dactylis glomerata","nurse_only"
"13858","145","10","Hypericum scabrum","nurse_only"
"13859","145","10","Acinos graveolens","nurse_only"
"13860","145","10","Astragalus jolderensis","bare_only"
"13861","145","10","Bothriochloa ischaemum","bare_only"
"13862","145","10","Fumana procumbens","bare_only"
"13863","145","10","Ziziphora clinopodioides","bare_only"
"13864","145","10","Stachys inflata","bare_only"
"13865","145","10","Verbascum sp.","bare_only"
"13866","145","10","Acinos graveolens","bare_only"
"13867","145","10","Stipa bromoides","both"
"13868","145","10","Teucrium polium","both"
"13869","145","10","Centaurea virgata","both"
"13870","145","10","Stipa bromoides","both"
"13871","145","11","Quercus castaneifolia","nurse_species"
"13872","145","11","Dactylis glomerata","nurse_only"
"13873","145","11","Vincetoxicum scandens","nurse_only"
"13874","145","11","Viola odorata","nurse_only"
"13875","145","11","Cotoneaster nummularius","nurse_only"
"13876","145","11","Centaurea virgata","nurse_only"
"13877","145","11","Amygdalus spinosissima","bare_only"
"13878","145","11","Acinos graveolens","bare_only"
"13879","145","11","Stipa bromoides","both"
"13880","145","11","Verbascum sp.","both"
"13881","145","12","Quercus castaneifolia","nurse_species"
"13882","145","12","Centaurea virgata","nurse_only"
"13883","145","12","Acinos graveolens","nurse_only"
"13884","145","12","Hypericum scabrum","nurse_only"
"13885","145","12","Teucrium polium","bare_only"
"13886","145","12","Acinos graveolens","bare_only"
"13887","145","12","Ziziphora clinopodioides","bare_only"
"13888","145","12","Verbascum sp.","bare_only"
"13889","145","12","Stipa bromoides","both"
"13890","145","12","Artemisia scoparia","both"
"13891","145","12","Fumana procumbens","both"
"13892","145","13","Quercus castaneifolia","nurse_species"
"13893","145","13","Centaurea virgata","nurse_only"
"13894","145","13","Tragopogon graminifolius","nurse_only"
"13895","145","13","Thymus transcaspicus","nurse_only"
"13896","145","13","Cousinia stahliana","bare_only"
"13897","145","13","Ziziphora clinopodioides","bare_only"
"13898","145","13","Fumana procumbens","bare_only"
"13899","145","13","Carex halleriana","both"
"13900","145","14","Quercus castaneifolia","nurse_species"
"13901","145","14","Dactylis glomerata","nurse_only"
"13902","145","14","Thymus transcaspicus","nurse_only"
"13903","145","14","Centaurea virgata","nurse_only"
"13904","145","14","Verbascum sp.","nurse_only"
"13905","145","14","Stipa bromoides","bare_only"
"13906","145","14","Cousinia stahliana","bare_only"
"13907","145","14","Verbascum sp.","bare_only"
"13908","145","14",NA,"both"
"13909","145","15","Quercus castaneifolia","nurse_species"
"13910","145","15",NA,"nurse_only"
"13911","145","15","Dactylis glomerata","bare_only"
"13912","145","15","Cotoneaster nummularius","bare_only"
"13913","145","15","Teucrium polium","bare_only"
"13914","145","15","Stipa bromoides","bare_only"
"13915","145","15","Hypericum scabrum","bare_only"
"13916","145","15","Fumana procumbens","bare_only"
"13917","145","15","Verbascum sp.","both"
"13918","145","15","Ziziphora clinopodioides","both"
"13919","145","16","Quercus castaneifolia","nurse_species"
"13920","145","16","Thymus transcaspicus","nurse_only"
"13921","145","16","Dactylis glomerata","nurse_only"
"13922","145","16","Verbascum sp.","nurse_only"
"13923","145","16","Centaurea virgata","nurse_only"
"13924","145","16","Cotoneaster nummularius","nurse_only"
"13925","145","16","Verbascum sp.","bare_only"
"13926","145","16","Centaurea virgata","bare_only"
"13927","145","16",NA,"both"
"13928","145","17","Quercus castaneifolia","nurse_species"
"13929","145","17",NA,"nurse_only"
"13930","145","17","Ziziphora persica","bare_only"
"13931","145","17","Centaurea virgata","bare_only"
"13932","145","17","Verbascum sp.","bare_only"
