"","ID","Site","Country","Plot","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","site_ID","GRAZ","ARIDITY.v3","sp_fullname"
"923",215,"Viljoenskroon","Namibia",2,0.7,60.272,0.537634409,0.074226601,430,361400,65,2,0.9129,"Acacia erioloba"
"924",215,"Viljoenskroon","Namibia",2,0.74,39.77073171,0.50617284,0.097640719,240,132000,65,2,0.9129,"Acacia haematoxylon"
"925",215,"Viljoenskroon","Namibia",2,5.8,121.325,0.266666667,0.220590909,50,400,65,2,0.9129,"Aristida meridionalis"
"926",215,"Viljoenskroon","Namibia",2,0.533333333,121.637963,0.417973856,0.067703828,310,324000,65,2,0.9129,"Acacia mellifera"
"927",215,"Viljoenskroon","Namibia",2,NA,NA,NA,NA,10,1092,65,2,0.9129,"Centropodia glauca"
"928",216,"Viljoenskroon","Namibia",3,1.34125,100.75449,0.347192776,0.430918743,8,45,65,1,0.9129,"Aptosimum elongatum"
"929",216,"Viljoenskroon","Namibia",3,17.18181818,38.45935325,0.437077422,0.424799192,70,3600,65,1,0.9129,"Stipagrostis amabilis"
"930",216,"Viljoenskroon","Namibia",3,4.6,53.35,0.510869565,0.172333333,263,107300,65,1,0.9129,"Acacia haematoxylon"
"931",216,"Viljoenskroon","Namibia",3,16.536,61.33495873,0.384302659,0.625598621,50,2400,65,1,0.9129,"Aristida meridionalis"
"932",216,"Viljoenskroon","Namibia",3,1.96,126.5327778,0.230793651,1.409479378,8,1950,65,1,0.9129,"Senna italica"
"933",216,"Viljoenskroon","Namibia",3,NA,NA,NA,NA,NA,NA,65,1,0.9129,"Lycium sp."
"934",216,"Viljoenskroon","Namibia",3,3,126.3969697,0.358695652,2.317277778,120,6000,65,1,0.9129,"Grewia flava"
"935",216,"Viljoenskroon","Namibia",3,15,54.46333333,0.491803279,0.742681818,35,100,65,1,0.9129,"Stipagrostis obtusa"
"936",216,"Viljoenskroon","Namibia",3,NA,NA,NA,NA,5,100,65,1,0.9129,"Centropodia glauca"
"937",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Osteospermum sinuatum"
"938",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Berkheya heterophylla"
"939",247,"Tierberg","South Africa",1,1.034285714,23.53838308,0.223572901,0.416305807,21,1880,77,3,0.8818,"Ruschia spinosa"
"940",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Drosanthemum hispidum"
"941",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Stapeliopsis sp."
"942",247,"Tierberg","South Africa",1,1.195,84.55719462,0.546464646,0.076381996,16,374,77,3,0.8818,"Pentzia lanata"
"943",247,"Tierberg","South Africa",1,1.03,21.64495713,0.201422387,0.4752,6.5,475,77,3,0.8818,"Rhinephyllum graniforme"
"944",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Thesium lineatum"
"945",247,"Tierberg","South Africa",1,4.9,137.5750509,0.154347088,6.36675,5,10,77,3,0.8818,"Lachenalia maughanii"
"946",247,"Tierberg","South Africa",1,0.9,35.72413793,0.204225352,0.172666667,37,600,77,3,0.8818,"Drosanthemum lique"
"947",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Hermannia grandiflora"
"948",247,"Tierberg","South Africa",1,1.685,57.0952381,0.380721831,0.210166667,21,870,77,3,0.8818,"Pteronia viscosa"
"949",247,"Tierberg","South Africa",1,1.433333333,22.0888622,0.217751863,0.510430556,5,121,77,3,0.8818,"Ruschia approximata"
"950",247,"Tierberg","South Africa",1,0.7,71.90909091,0.326732673,0.069794118,9,115,77,3,0.8818,"Monsonia camdeboensis"
"951",247,"Tierberg","South Africa",1,1,36.65882353,0.31598513,0.090318841,33,740,77,3,0.8818,"Zygophyllum retrofractum"
"952",247,"Tierberg","South Africa",1,0.861,125.3602728,0.277714254,0.079303892,75,8840,77,3,0.8818,"Lycium schizocalyx"
"953",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Pteronia pallens"
"954",247,"Tierberg","South Africa",1,NA,NA,NA,NA,NA,NA,77,3,0.8818,"Eriocephalus ambiguus"
"955",247,"Tierberg","South Africa",1,2.104444444,59.86348086,0.126534719,0.473350859,51,3300,77,3,0.8818,"Phyllobolus splendens"
"956",247,"Tierberg","South Africa",1,0.75,75.6821267,0.570625281,0.035901196,12,209,77,3,0.8818,"Chrysocoma ciliata"
"957",247,"Tierberg","South Africa",1,0.466666667,88.06978986,0.554164808,0.024553875,18,925,77,3,0.8818,"Eriocephalus ericoides"
"958",247,"Tierberg","South Africa",1,1.2,37.62295082,0.393548387,0.104318182,19,483,77,3,0.8818,"Galenia fruticosa"
"959",247,"Tierberg","South Africa",1,0.786666667,49.40730838,0.170973401,0.136598347,12,384,77,3,0.8818,"Drosanthemum praecultum"
"960",247,"Tierberg","South Africa",1,1.9,82.48499062,0.173412187,0.340893939,10,300,77,3,0.8818,"Tetragonia spicata"
"961",247,"Tierberg","South Africa",1,1.15,62.68736842,0.296418129,0.08790625,5,76.5,77,3,0.8818,"Limeum aethiopicum"
"962",247,"Tierberg","South Africa",1,1.8,93,0.25,0.19375,29,2300,77,3,0.8818,"Galenia africana"
"963",248,"Tierberg","South Africa",2,0.55,40.76765083,0.267150748,0.052452821,29,156,77,2,0.8812,"Tetragonia spicata"
"964",248,"Tierberg","South Africa",2,0.9295,17.58848881,0.271294469,0.468334286,28.5,3402,77,2,0.8812,"Ruschia spinosa"
"965",248,"Tierberg","South Africa",2,0.4,27.04950495,0.696551724,0.036426667,38,1332,77,2,0.8812,"Pteronia sordida"
"966",248,"Tierberg","South Africa",2,0.3,66.17857143,0.430769231,0.047512821,2.5,24,77,2,0.8812,"Crassula muscosa"
"967",248,"Tierberg","South Africa",2,0.806666667,36.0499983,0.512321684,0.054742341,26,1628,77,2,0.8812,"Galenia fruticosa"
"968",248,"Tierberg","South Africa",2,0.605,70.18578256,0.355496988,0.059821368,NA,NA,77,2,0.8812,"Monsonia camdeboensis"
"969",248,"Tierberg","South Africa",2,1.333333333,29.76618244,0.272886094,0.243287037,20,25,77,2,0.8812,"Crassula subaphylla"
"970",248,"Tierberg","South Africa",2,0.925,79.54078928,0.249387755,0.074964137,15,18,77,2,0.8812,"Pelargonium karooicum"
"971",248,"Tierberg","South Africa",2,4,82.94117647,0.182403433,3.525,1,2.76,77,2,0.8812,"Lachenalia maughanii"
"972",248,"Tierberg","South Africa",2,1.067222222,54.4852924,0.576692107,0.082581082,55,5544,77,2,0.8812,"Pteronia viscosa"
"973",248,"Tierberg","South Africa",2,NA,NA,NA,NA,NA,NA,77,2,0.8812,"Euphorbia caterviflora"
"974",248,"Tierberg","South Africa",2,1.6,90.08695652,0.097251586,0.218105263,24.5,255,77,2,0.8812,"Phyllobolus splendens"
"975",248,"Tierberg","South Africa",2,0.357142857,64.45260335,0.587170868,0.012345105,34,3009,77,2,0.8812,"Eriocephalus ericoides"
"976",248,"Tierberg","South Africa",2,0.573333333,69.21036111,0.60851202,0.026023918,30,728,77,2,0.8812,"Chrysocoma ciliata"
"977",248,"Tierberg","South Africa",2,NA,NA,NA,NA,NA,NA,77,2,0.8812,"Pteronia pallens"
"978",248,"Tierberg","South Africa",2,2.03,11.26131687,0.272268908,1.36825,5,68,77,2,0.8812,"Hereroa latipetala"
"979",248,"Tierberg","South Africa",2,1.24,97.42571517,0.742248062,0.061264188,19,1140,77,2,0.8812,"Pentzia lanata"
"980",248,"Tierberg","South Africa",2,0.866666667,140.2153086,0.39729736,0.044022016,59,2255,77,2,0.8812,"Asparagus recurvispinus"
"981",248,"Tierberg","South Africa",2,0.998571429,16.41586351,0.258884082,0.419029365,7,810,77,2,0.8812,"Rhinephyllum graniforme"
"982",248,"Tierberg","South Africa",2,NA,NA,NA,NA,NA,NA,77,2,0.8812,"Senecio radicans"
"983",248,"Tierberg","South Africa",2,1.6,176.5806452,0.111111111,0.2737,21,396,77,2,0.8812,"Othonna sp."
"984",249,"Tierberg","South Africa",4,1.03,20.29717192,0.227858325,0.452852617,26,3024,77,0,0.8828,"Ruschia spinosa"
"985",249,"Tierberg","South Africa",4,2.025,29.97238677,0.186707774,0.53,4,22,77,0,0.8828,"Crassula deltoidea"
"986",249,"Tierberg","South Africa",4,NA,NA,NA,NA,NA,NA,77,0,0.8828,"Malephora lutea"
"987",249,"Tierberg","South Africa",4,1.118333333,26.53563233,0.231779334,0.251825894,28,308,77,0,0.8828,"Crassula subaphylla"
"988",249,"Tierberg","South Africa",4,NA,NA,NA,NA,NA,NA,77,0,0.8828,"Augea capensis"
"989",249,"Tierberg","South Africa",4,NA,NA,NA,NA,NA,NA,77,0,0.8828,"Pteronia empetrifolia"
"990",249,"Tierberg","South Africa",4,0.75,51.33333333,0.174887892,0.074148148,11,832,77,0,0.8828,"Brownanthus ciliatus"
"991",249,"Tierberg","South Africa",4,0.67,52.72580645,0.163157895,0.125730769,4.5,216,77,0,0.8828,"Drosanthemum praecultum"
"992",249,"Tierberg","South Africa",4,2.5,13.65979681,0.233187087,1.024691667,11.5,564,77,0,0.8828,"Hereroa latipetala"
"993",249,"Tierberg","South Africa",4,1.34,81.93567907,0.240081822,0.243160314,41,3599,77,0,0.8828,"Osteospermum sinuatum"
"994",249,"Tierberg","South Africa",4,NA,NA,NA,NA,NA,NA,77,0,0.8828,"Drimia intricata"
"995",249,"Tierberg","South Africa",4,0.286,63.97966117,0.411234893,0.028719882,22,336,77,0,0.8828,"Crassula muscosa"
"996",249,"Tierberg","South Africa",4,1.3,78.15555556,0.157894737,0.251214286,17,528,77,0,0.8828,"Tetragonia spicata"
"997",249,"Tierberg","South Africa",4,1.43,58.74193548,0.149277689,0.18837931,15,1530,77,0,0.8828,"Phyllobolus splendens"
"998",249,"Tierberg","South Africa",4,3.8,12.4860466,0.207573714,1.6123,25.5,645,77,0,0.8828,"Hereroa fimbriata"
"999",249,"Tierberg","South Africa",4,1.02,39.91114659,0.36067337,0.082955333,29,812,77,0,0.8828,"Galenia fruticosa"
"1000",249,"Tierberg","South Africa",4,2.061666667,31.8181621,0.47837468,0.144963767,64,9120,77,0,0.8828,"Pteronia pallens"
"1001",250,"Wheatlands","South Africa",1,1.25,165.525,0.202020202,0.275675,2,960,78,3,0.8508,"Tribulus terrestris"
"1002",250,"Wheatlands","South Africa",1,1.453333333,102.2971842,0.3299104,0.119949466,19,1332,78,3,0.8508,"Rosenia humilis"
"1003",250,"Wheatlands","South Africa",1,0.456666667,80.99608586,0.375697742,0.03032624,20,2200,78,3,0.8508,"Eriocephalus ericoides"
"1004",250,"Wheatlands","South Africa",1,1.37,108.3343838,0.041354734,0.38432381,8,221,78,3,0.8508,"Senecio radicans"
"1005",250,"Wheatlands","South Africa",1,1.95,103.1145833,0.055560422,0.610707893,15,238,78,3,0.8508,"Trichodiadema setuliferum"
"1006",250,"Wheatlands","South Africa",1,1.002727273,104.5882963,0.295797353,0.351994202,19,2208,78,3,0.8508,"Hermannia cuneifolia"
"1007",250,"Wheatlands","South Africa",1,6.666666667,158.0620202,0.097381988,1.896566667,8,90,78,3,0.8508,"Bulb sp1"
"1008",250,"Wheatlands","South Africa",1,10.14111111,173.7917864,0.424062067,0.525499008,22,90,78,3,0.8508,"Aristida congesta"
"1009",250,"Wheatlands","South Africa",1,1.3,105.2143774,0.259366672,0.332411508,21,1750,78,3,0.8508,"Monsonia crassicaulis"
"1010",250,"Wheatlands","South Africa",1,NA,NA,NA,NA,NA,NA,78,3,0.8508,"Drosanthemum praecultum"
"1011",250,"Wheatlands","South Africa",1,2.1,121.5263158,0.37254902,0.4618,2.5,27.5,78,3,0.8508,"Cynodon incompletus"
"1012",250,"Wheatlands","South Africa",1,NA,NA,NA,NA,25,3016,78,3,0.8508,"Euphorbia ferox"
"1013",250,"Wheatlands","South Africa",1,1.2,145.6451613,0.276785714,0.03369403,15,272,78,3,0.8508,"Asparagus mucronatus"
"1014",250,"Wheatlands","South Africa",1,1.8,63.58173077,0.347115385,0.122865385,4,25,78,3,0.8508,"Limeum aethiopicum"
"1015",250,"Wheatlands","South Africa",1,1.096,43.36491635,0.144523857,0.335566891,21,1485,78,3,0.8508,"Ruschia spinosa"
"1016",250,"Wheatlands","South Africa",1,1.1,83.30470085,0.084598183,0.298159055,15,504,78,3,0.8508,"Trichodiadema sp."
"1017",250,"Wheatlands","South Africa",1,NA,NA,NA,NA,NA,NA,78,3,0.8508,"Phymaspermum parvifolium"
"1018",250,"Wheatlands","South Africa",1,NA,NA,NA,NA,NA,NA,78,3,0.8508,"Thesium hystrix"
"1019",250,"Wheatlands","South Africa",1,7.2675,214.7754216,0.33894679,0.341597842,11,140,78,3,0.8508,"Enneapogon scaber"
"1020",250,"Wheatlands","South Africa",1,0.695454545,102.8851213,0.303965078,0.040606265,22,441,78,3,0.8508,"Pentzia incana"
"1021",250,"Wheatlands","South Africa",1,NA,NA,NA,NA,3,15,78,3,0.8508,"Blepharis capensis"
"1022",250,"Wheatlands","South Africa",1,1,111.2631579,0.246753247,0.081307692,3,3.75,78,3,0.8508,"Eriospermum paradoxum"
"1023",250,"Wheatlands","South Africa",1,NA,NA,NA,NA,NA,NA,78,3,0.8508,"Helichrysum zeyheri"
"1024",250,"Wheatlands","South Africa",1,10.3,85.02666667,0.416666667,0.911,15,143,78,3,0.8508,"Aristida diffusa"
"1025",250,"Wheatlands","South Africa",1,0.7,150.8095238,0.169354839,0.060903846,19,396,78,3,0.8508,"Lycium cinereum"
"1026",250,"Wheatlands","South Africa",1,1.845,86.8576402,0.07101013,0.462455808,20,1210,78,3,0.8508,"Drosanthemum lique"
"1027",251,"Wheatlands","South Africa",2,1.336,133.7290033,0.055741919,0.136004167,12,77,78,2,0.8508,"Othonna sedifolia"
"1028",251,"Wheatlands","South Africa",2,0.962,122.9824791,0.190512993,0.078690843,22,1428,78,2,0.8508,"Lycium cinereum"
"1029",251,"Wheatlands","South Africa",2,0.946666667,84.3428099,0.097285901,0.113135802,23,3286,78,2,0.8508,"Senecio acutifolius"
"1030",251,"Wheatlands","South Africa",2,1.07625,79.44890621,0.472047772,0.084825709,26,2450,78,2,0.8508,"Rosenia humilis"
"1031",251,"Wheatlands","South Africa",2,10.7705,124.0955737,0.57057227,0.354425991,16,168,78,2,0.8508,"Aristida congesta"
"1032",251,"Wheatlands","South Africa",2,1.7425,94.57614601,0.044654261,0.477516667,8,216,78,2,0.8508,"Senecio radicans"
"1033",251,"Wheatlands","South Africa",2,1.21,90.97779833,0.092920714,0.434490385,1,4,78,2,0.8508,"Crassula capitella"
"1034",251,"Wheatlands","South Africa",2,1.048333333,81.59729908,0.094637538,0.159614712,24,1645,78,2,0.8508,"Drosanthemum lique"
"1035",251,"Wheatlands","South Africa",2,1.1,144.8071578,0.331887865,0.057513734,30,1599,78,2,0.8508,"Asparagus mucronatus"
"1036",251,"Wheatlands","South Africa",2,7.275,103.531018,0.114228782,1.863041667,4.5,100,78,2,0.8508,"Bulb sp1"
"1037",251,"Wheatlands","South Africa",2,NA,NA,NA,NA,NA,NA,78,2,0.8508,"Crassula tetragona"
"1038",251,"Wheatlands","South Africa",2,NA,NA,NA,NA,NA,NA,78,2,0.8508,"Felicia hirsuta"
"1039",251,"Wheatlands","South Africa",2,0.6,57.85106383,0.408695652,0.046084746,22,1978,78,2,0.8508,"Eriocephalus ericoides"
"1040",251,"Wheatlands","South Africa",2,0.69,113.6484777,0.319197729,0.042760928,17,468,78,2,0.8508,"Pentzia incana"
"1041",251,"Wheatlands","South Africa",2,NA,NA,NA,NA,NA,NA,78,2,0.8508,"Trichodiadema setuliferum"
"1042",251,"Wheatlands","South Africa",2,7.3975,151.1157116,0.499356557,0.293713207,10,99,78,2,0.8508,"Enneapogon scaber"
"1043",251,"Wheatlands","South Africa",2,1.002941176,39.25510837,0.171353632,0.269354432,25,2016,78,2,0.8508,"Ruschia spinosa"
"1044",251,"Wheatlands","South Africa",2,1.443,91.5422132,0.289705736,0.397932702,30,4800,78,2,0.8508,"Monsonia crassicaulis"
"1045",251,"Wheatlands","South Africa",2,0.11,118.4285714,0.777777778,0.005639456,8,224,78,2,0.8508,"Thesium hystrix"
"1046",251,"Wheatlands","South Africa",2,0.833333333,104.1594692,0.340237104,0.33924359,18,850,78,2,0.8508,"Hermannia cuneifolia"
"1047",251,"Wheatlands","South Africa",2,0.688,75.59055807,0.393816475,0.061287665,34,3717,78,2,0.8508,"Indigofera sessilifolia"
"1048",251,"Wheatlands","South Africa",2,0.91,60.80374742,0.11602378,0.186306788,9,140,78,2,0.8508,"Trichodiadema sp."
"1049",251,"Wheatlands","South Africa",2,0.8,73.60869565,0.310810811,0.153909091,1.5,25,78,2,0.8508,"Limeum aethiopicum"
"1050",251,"Wheatlands","South Africa",2,NA,NA,NA,NA,21,3510,78,2,0.8508,"Euphorbia ferox"
"1051",251,"Wheatlands","South Africa",2,0.973333333,87.52341705,0.099973704,0.174568655,18,378,78,2,0.8508,"Drosanthemum praecultum"
"1052",251,"Wheatlands","South Africa",2,1.17,90.73972603,0.410704694,0.05931952,24,594,78,2,0.8508,"Chrysocoma ciliata"
"1053",251,"Wheatlands","South Africa",2,4.491666667,195.8293565,0.043594408,0.827822222,12.5,80,78,2,0.8508,"Bulbine frutescens"
"1054",251,"Wheatlands","South Africa",2,NA,NA,NA,NA,NA,NA,78,2,0.8508,"Anacampseros arachnoides"
"1055",251,"Wheatlands","South Africa",2,0.82,210.3928571,0.314606742,0.030365979,46,2310,78,2,0.8508,"Asparagus capensis"
"1056",251,"Wheatlands","South Africa",2,NA,NA,NA,NA,NA,NA,78,2,0.8508,"Crassula muscosa"
"1057",251,"Wheatlands","South Africa",2,2.5425,61.53269035,0.349312489,0.814942857,14,340,78,2,0.8508,"Blepharis capensis"
"1058",251,"Wheatlands","South Africa",2,12.92857143,90.4309997,0.459726158,0.71227534,17,238,78,2,0.8508,"Aristida diffusa"
"1059",252,"Wheatlands","South Africa",4,0.8,80.69230769,0.40625,0.05245,3,3.75,78,0,0.8542,"Indigofera sessilifolia"
"1060",252,"Wheatlands","South Africa",4,1.023333333,52.81038008,0.139675237,0.16462299,29,1023,78,0,0.8542,"Drosanthemum lique"
"1061",252,"Wheatlands","South Africa",4,1.01,73.46630853,0.586790293,0.079899176,20,1224,78,0,0.8542,"Rosenia humilis"
"1062",252,"Wheatlands","South Africa",4,1.242,80.3235122,0.125608447,0.114574703,29,2337,78,0,0.8542,"Senecio acutifolius"
"1063",252,"Wheatlands","South Africa",4,8.7,70.52930403,0.550093255,0.304232143,11,63,78,0,0.8542,"Eragrostis lehmanniana"
"1064",252,"Wheatlands","South Africa",4,6.05,96.98701299,0.36492891,1.244666667,4,154,78,0,0.8542,"Geigeria ornativa"
"1065",252,"Wheatlands","South Africa",4,1.38,NA,NA,0.336888889,NA,NA,78,0,0.8542,"Limeum aethiopicum"
"1066",252,"Wheatlands","South Africa",4,1.613571429,63.58113396,0.061905819,0.469908315,15,770,78,0,0.8542,"Senecio radicans"
"1067",252,"Wheatlands","South Africa",4,2.095,93.71029777,0.160366826,0.190938492,20,220,78,0,0.8542,"Hypertelis bowkeriana"
"1068",252,"Wheatlands","South Africa",4,1.891111111,54.14603491,0.110125926,0.357266383,36,1452,78,0,0.8542,"Trichodiadema setuliferum"
"1069",252,"Wheatlands","South Africa",4,12.397,121.7957674,0.819096049,0.380853378,21,342,78,0,0.8542,"Aristida congesta"
"1070",252,"Wheatlands","South Africa",4,0.955625,51.68039709,0.136373495,0.216911325,13,1800,78,0,0.8542,"Trichodiadema sp."
"1071",252,"Wheatlands","South Africa",4,1.44,59.2173913,0.522727273,0.454,14,525,78,0,0.8542,"Barleria rigida"
"1072",252,"Wheatlands","South Africa",4,0.2,105.6666667,0.5,0.008567568,14,396,78,0,0.8542,"Thesium hystrix"
"1073",252,"Wheatlands","South Africa",4,1.07,108.7823424,0.220043669,0.050045094,46,1080,78,0,0.8542,"Lycium cinereum"
"1074",252,"Wheatlands","South Africa",4,3.241176471,78.77538252,0.52489676,0.053541066,27,1320,78,0,0.8542,"Pentzia incana"
"1075",252,"Wheatlands","South Africa",4,1.12,113.25,0.275862069,0.201333333,17,990,78,0,0.8542,"Monsonia crassicaulis"
"1076",252,"Wheatlands","South Africa",4,11.3,58.73517649,0.490337046,0.622969444,16,170,78,0,0.8542,"Eragrostis obtusa"
"1077",252,"Wheatlands","South Africa",4,7.368571429,110.5935655,0.607947817,0.224555474,12,299,78,0,0.8542,"Enneapogon scaber"
"1078",252,"Wheatlands","South Africa",4,3.5,48.60645161,0.324947589,1.5068,2.5,59.5,78,0,0.8542,"Blepharis capensis"
"1079",252,"Wheatlands","South Africa",4,0.803333333,31.7655089,0.219082239,0.249344322,14,690,78,0,0.8542,"Ruschia spinosa"
"1080",252,"Wheatlands","South Africa",4,0.285,94.28452381,0.38640873,0.010166187,7,39,78,0,0.8542,"Crassula muscosa"
"1081",252,"Wheatlands","South Africa",4,0.966666667,51.88886669,0.150821701,0.151517705,20,288,78,0,0.8542,"Drosanthemum praecultum"
"1082",272,"Ciempozuelos","Spain",1,1.208333333,85.57969967,0.404096004,0.259106002,10,192,84,3,0.7498,"Helianthemum asperum"
"1083",272,"Ciempozuelos","Spain",1,2.545,71.80043771,0.437256769,0.619369643,5,256,84,3,0.7498,"Coronilla minima"
"1084",272,"Ciempozuelos","Spain",1,5.400769231,78.39835508,0.380998074,2.528689824,5,360,84,3,0.7498,"Astragalus incanus"
"1085",272,"Ciempozuelos","Spain",1,1.047,91.7552979,0.506203643,0.17781068,16,930,84,3,0.7498,"Teucrium gnaphalodes"
"1086",272,"Ciempozuelos","Spain",1,NA,NA,NA,NA,NA,NA,84,3,0.7498,"Teucrium capitatum"
"1087",272,"Ciempozuelos","Spain",1,1.147272727,82.89603287,0.411338196,0.226098311,8,264,84,3,0.7498,"Helianthemum hirtum"
"1088",272,"Ciempozuelos","Spain",1,10.3285,42.04452568,0.669609788,0.383366556,17,288,84,3,0.7498,"Stipa barbata"
"1089",272,"Ciempozuelos","Spain",1,15.26,41.46328146,0.553239692,7.594,12,147,84,3,0.7498,"Stipa parviflora"
"1090",272,"Ciempozuelos","Spain",1,5.443,72.13273988,0.334722888,0.891754623,7,140,84,3,0.7498,"Plantago albicans"
"1091",272,"Ciempozuelos","Spain",1,7.204285714,71.58120156,0.388800875,2.737977922,17,660,84,3,0.7498,"Phlomis lychnitis"
"1092",272,"Ciempozuelos","Spain",1,6.27,70.73629531,0.330242163,2.107083333,8,540,84,3,0.7498,"Hedysarum boveanum"
"1093",272,"Ciempozuelos","Spain",1,3.154666667,91.16675711,0.343675149,0.177746106,12,144,84,3,0.7498,"Matthiola fruticulosa"
"1094",272,"Ciempozuelos","Spain",1,0.689642857,84.26986648,0.399440485,0.037953452,13,1517,84,3,0.7498,"Thymus zygis"
"1095",272,"Ciempozuelos","Spain",1,0.612857143,70.59779247,0.588797428,0.061761386,6,240,84,3,0.7498,"Helianthemum small"
"1096",273,"Ciempozuelos","Spain",2,24.456,42.24579154,0.566165743,6.5224,38,1886,84,2,0.7485,"Stipa parviflora"
"1097",273,"Ciempozuelos","Spain",2,5.564285714,62.80999852,0.397172148,1.997948065,16,384,84,2,0.7485,"Hedysarum boveanum"
"1098",273,"Ciempozuelos","Spain",2,0.54,78.07453416,0.399008674,0.064461538,30,990,84,2,0.7485,"Genista scorpius"
"1099",273,"Ciempozuelos","Spain",2,4.950666667,81.85447685,0.309164182,1.627720179,15,300,84,2,0.7485,"Plantago albicans"
"1100",273,"Ciempozuelos","Spain",2,6.172857143,75.04713575,0.365350405,3.998,11,648,84,2,0.7485,"Astragalus incanus"
"1101",273,"Ciempozuelos","Spain",2,0.548888889,67.98093041,0.588982977,0.063397004,13,306,84,2,0.7485,"Helianthemum small"
"1102",273,"Ciempozuelos","Spain",2,0.954,88.10181099,0.494398832,0.13675925,10,437,84,2,0.7485,"Teucrium capitatum"
"1103",273,"Ciempozuelos","Spain",2,0.707894737,85.72487283,0.494585796,0.045234043,NA,NA,84,2,0.7485,"Thymus zygis"
"1104",273,"Ciempozuelos","Spain",2,3.88,88.86999183,0.459538382,0.96229061,5,1849,84,2,0.7485,"Coronilla minima"
"1105",273,"Ciempozuelos","Spain",2,1.42125,87.92760067,0.396416604,0.324944766,13,420,84,2,0.7485,"Helianthemum asperum"
"1106",273,"Ciempozuelos","Spain",2,5.66,78.445609,0.408485969,1.895469907,15,224,84,2,0.7485,"Phlomis lychnitis"
"1107",273,"Ciempozuelos","Spain",2,1.087272727,78.99879594,0.465912193,0.230065928,11,240,84,2,0.7485,"Helianthemum hirtum"
"1108",273,"Ciempozuelos","Spain",2,0.966,96.3494396,0.491336016,0.149215909,NA,NA,84,2,0.7485,"Teucrium gnaphalodes"
"1109",273,"Ciempozuelos","Spain",2,14.25111111,36.18301207,0.715001309,1.97522657,37,2035,84,2,0.7485,"Stipa barbata"
"1110",273,"Ciempozuelos","Spain",2,3.239444444,95.13163187,0.369680506,0.292819671,20,119,84,2,0.7485,"Matthiola fruticulosa"
"1111",274,"Ciempozuelos","Spain",3,1.411,83.91872394,0.424402084,0.266711106,20,1178,84,1,0.7474,"Helianthemum asperum"
"1112",274,"Ciempozuelos","Spain",3,9.6525,34.31095101,0.700981404,7.535,27,630,84,1,0.7474,"Stipa parviflora"
"1113",274,"Ciempozuelos","Spain",3,1.15,75.25621871,0.403405703,0.216066035,22,588,84,1,0.7474,"Helianthemum hirtum"
"1114",274,"Ciempozuelos","Spain",3,0.7,60.99744246,0.497139224,0.078196721,4,200,84,1,0.7474,"Teucrium gnaphalodes"
"1115",274,"Ciempozuelos","Spain",3,14.25882353,39.03489922,0.684029772,1.360646165,35,1800,84,1,0.7474,"Stipa barbata"
"1116",274,"Ciempozuelos","Spain",3,3.236666667,96.78578778,0.288565589,0.241455552,20,192,84,1,0.7474,"Matthiola fruticulosa"
"1117",274,"Ciempozuelos","Spain",3,5.879,89.15716863,0.289571393,1.512449219,8,108,84,1,0.7474,"Plantago albicans"
"1118",274,"Ciempozuelos","Spain",3,3.395,73.02476169,0.354668194,0.850556486,25,1672,84,1,0.7474,"Coronilla minima"
"1119",274,"Ciempozuelos","Spain",3,56,17.04460155,0.650965909,19.528,90,16900,84,1,0.7474,"Stipa tenacissima"
"1120",274,"Ciempozuelos","Spain",3,0.585,68.05178152,0.467363007,0.052140495,14,374,84,1,0.7474,"Helianthemum small"
"1121",274,"Ciempozuelos","Spain",3,0.686470588,81.56140557,0.448904075,0.040750214,30,4800,84,1,0.7474,"Thymus zygis"
"1122",274,"Ciempozuelos","Spain",3,0.51,96.78325547,0.419620949,0.077110632,60,3000,84,1,0.7474,"Genista scorpius"
"1123",274,"Ciempozuelos","Spain",3,0.8975,100.9398463,0.415705315,0.13573068,23,1085,84,1,0.7474,"Teucrium capitatum"
"1124",274,"Ciempozuelos","Spain",3,6.951666667,75.79828699,0.382106068,2.366320521,41,3570,84,1,0.7474,"Phlomis lychnitis"
"1125",274,"Ciempozuelos","Spain",3,1.94,53.58237548,0.272527932,1.3985,20,110,84,1,0.7474,"Helianthemum squamatum"
"1126",274,"Ciempozuelos","Spain",3,6.39,34.68454259,0.702882483,0.244333333,5,96,84,1,0.7474,"Koeleria vallesiana"
"1127",274,"Ciempozuelos","Spain",3,8.551666667,53.35540843,0.372507848,2.525278571,15,621,84,1,0.7474,"Hedysarum boveanum"
"1128",274,"Ciempozuelos","Spain",3,7.095,69.12618012,0.312295631,4.009604167,9,360,84,1,0.7474,"Astragalus incanus"
