"","ID","plotref","Site","Country","Plot","Genus","Species","MeanLL","MeanSLA","MeanLDMC","MeanLA","MaxH","MaxLS","site_ID","GRAZ","ARIDITY.v3"
"1010",160,"48_2","Sayeret Shaked","Israel",2,"Argyrolobium","uniflorum",NA,NA,NA,NA,NA,NA,48,2,0.8919
"1011",161,"48_3","Sayeret Shaked","Israel",3,"Helianthemum","kahiricum",NA,NA,NA,NA,NA,NA,48,1,0.8919
"1012",161,"48_3","Sayeret Shaked","Israel",3,"Noaea","mucronata",1.543157895,42.52923408,0.58590657,0.06639374,62,8096,48,1,0.8919
"1013",161,"48_3","Sayeret Shaked","Israel",3,"Teucrium","capitatum",4,66.224,0.449640288,0.459888889,15,416,48,1,0.8919
"1014",161,"48_3","Sayeret Shaked","Israel",3,"Thymelaea","hirsuta",0.3,35.97183099,0.229402262,0.032954839,6,24,48,1,0.8919
"1015",161,"48_3","Sayeret Shaked","Israel",3,"Atractylis","serratuloides",2.405333333,42.17807193,0.546693277,0.255287174,25,6240,48,1,0.8919
"1016",162,"48_4","Sayeret Shaked","Israel",4,"Reaumuria","hirtella",2.6,75.15384615,0.144444444,0.279142857,16,450,48,0,0.8919
"1017",162,"48_4","Sayeret Shaked","Israel",4,"Noaea","mucronata",1.431428571,50.63755531,0.545341044,0.049166166,75,10800,48,0,0.8919
"1018",162,"48_4","Sayeret Shaked","Israel",4,"Thymelaea","hirsuta",0.46,50.87284921,0.507705479,0.070578795,92,39600,48,0,0.8919
"1019",162,"48_4","Sayeret Shaked","Israel",4,"Phagnalon","rupestre",2,95.56140351,0.459677419,0.175709677,12,156,48,0,0.8919
"1020",162,"48_4","Sayeret Shaked","Israel",4,"Atractylis","serratuloides",2.6,37.9,0.628930818,0.252666667,35,2000,48,0,0.8919
"1021",162,"48_4","Sayeret Shaked","Israel",4,"Teucrium","capitatum",4.5,70.68108108,0.397849462,0.544833333,14,375,48,0,0.8919
"1022",193,"58_1","Ebenhaezer","Namibia",1,"Aristida","congesta",10.35,178.7464425,0.407472222,0.821071429,22,364,58,3,0.897
"1023",193,"58_1","Ebenhaezer","Namibia",1,"Acacia","mellifera",3.8,90.31686859,0.454661017,1.710176471,420,547200,58,3,0.897
"1024",193,"58_1","Ebenhaezer","Namibia",1,"Acacia","hebeclada",3.666666667,98.59715072,0.428485064,0.649844235,170,156000,58,3,0.897
"1025",193,"58_1","Ebenhaezer","Namibia",1,"Momordica","balsamina",NA,NA,NA,NA,NA,NA,58,3,0.897
"1026",193,"58_1","Ebenhaezer","Namibia",1,"Requienia","sphaerosperma",2.294,145.3631158,0.277801748,1.347521111,15,504,58,3,0.897
"1027",193,"58_1","Ebenhaezer","Namibia",1,"Cucumis","africanus",5.833333333,234.232175,0.163233146,13.52183333,12,15525,58,3,0.897
"1028",193,"58_1","Ebenhaezer","Namibia",1,"Grewia","flava",NA,NA,NA,NA,NA,NA,58,3,0.897
"1029",193,"58_1","Ebenhaezer","Namibia",1,"Aristida","meridionalis",26.2,134.2877907,0.386516854,1.026555556,30,552,58,3,0.897
"1030",193,"58_1","Ebenhaezer","Namibia",1,"Asparagus","cooperi",NA,NA,NA,NA,NA,NA,58,3,0.897
"1031",193,"58_1","Ebenhaezer","Namibia",1,"Merremia","tridentata",NA,NA,NA,NA,NA,NA,58,3,0.897
"1032",193,"58_1","Ebenhaezer","Namibia",1,"Pupalia","lappacea",NA,NA,NA,NA,NA,NA,58,3,0.897
"1033",193,"58_1","Ebenhaezer","Namibia",1,"Pollichia","campestris",3.4,315.6613757,0.128571429,0.397733333,12,324,58,3,0.897
"1034",193,"58_1","Ebenhaezer","Namibia",1,"Tephrosia","burchellii",5.311111111,155.6143371,0.284325503,5.12893502,9,6640,58,3,0.897
"1035",193,"58_1","Ebenhaezer","Namibia",1,"Otoptera","burchellii",NA,NA,NA,NA,NA,NA,58,3,0.897
"1036",193,"58_1","Ebenhaezer","Namibia",1,"Stipagrostis","uniplumis",14.65882353,133.9962413,0.370913911,0.449319071,45,2205,58,3,0.897
"1037",193,"58_1","Ebenhaezer","Namibia",1,"Lycium","bosciifolium",2.92,107.9581994,0.211564626,0.395,57,315,58,3,0.897
"1038",193,"58_1","Ebenhaezer","Namibia",1,"Ziziphus","mucronata",5,95.35254761,0.412964931,7.4108,285,60800,58,3,0.897
"1039",193,"58_1","Ebenhaezer","Namibia",1,"Ipomoea","bolusiana",NA,NA,NA,NA,NA,NA,58,3,0.897
"1040",193,"58_1","Ebenhaezer","Namibia",1,"Pergularia","daemia",NA,NA,NA,NA,NA,NA,58,3,0.897
"1041",193,"58_1","Ebenhaezer","Namibia",1,"Acacia","erioloba",NA,NA,NA,NA,NA,NA,58,3,0.897
"1042",193,"58_1","Ebenhaezer","Namibia",1,"Aristida","stipitata",10.1,216.5771907,0.339136386,0.623297619,22,270,58,3,0.897
"1043",193,"58_1","Ebenhaezer","Namibia",1,"Senna","italica",7.95,115.2394969,0.2513139,17.9651659,15,9800,58,3,0.897
"1044",193,"58_1","Ebenhaezer","Namibia",1,"Pavonia","burchellii",NA,NA,NA,NA,NA,NA,58,3,0.897
"1045",194,"58_2","Ebenhaezer","Namibia",2,"Stipagrostis","uniplumis",26.215,122.6973963,0.404027313,0.76153312,84,9975,58,2,0.8971
"1046",194,"58_2","Ebenhaezer","Namibia",2,"Requienia","sphaerosperma",2.855,129.9325102,0.30512244,1.104088056,10,247,58,2,0.8971
"1047",194,"58_2","Ebenhaezer","Namibia",2,"Aristida","congesta",13.78,194.8975856,0.409765525,0.665042857,34,405,58,2,0.8971
"1048",194,"58_2","Ebenhaezer","Namibia",2,"Pergularia","daemia",NA,NA,NA,NA,NA,NA,58,2,0.8971
"1049",194,"58_2","Ebenhaezer","Namibia",2,"Aristida","stipitata",16.13809524,170.9111271,0.398518174,0.802482222,34,552,58,2,0.8971
"1050",194,"58_2","Ebenhaezer","Namibia",2,"Hermannia","tomentosa",2.5,117.9595093,0.306257097,1.660222222,4,44,58,2,0.8971
"1051",194,"58_2","Ebenhaezer","Namibia",2,"Cucumis","africanus",NA,NA,NA,NA,NA,NA,58,2,0.8971
"1052",194,"58_2","Ebenhaezer","Namibia",2,"Dicoma","schinzii",NA,NA,NA,NA,NA,NA,58,2,0.8971
"1053",194,"58_2","Ebenhaezer","Namibia",2,"Asparagus","cooperi",NA,NA,NA,NA,NA,NA,58,2,0.8971
"1054",194,"58_2","Ebenhaezer","Namibia",2,"Senna","italica",7.661538462,93.29182306,0.286201139,23.11164026,11,4340,58,2,0.8971
"1055",194,"58_2","Ebenhaezer","Namibia",2,"Gnidia","polycephala",1.6,155.2610442,0.366176471,0.138071429,49,8051,58,2,0.8971
"1056",194,"58_2","Ebenhaezer","Namibia",2,"Orthanthera","jasminiflora",NA,NA,NA,NA,NA,NA,58,2,0.8971
"1057",194,"58_2","Ebenhaezer","Namibia",2,"Eragrostis","lehmanniana",NA,NA,NA,NA,NA,NA,58,2,0.8971
"1058",194,"58_2","Ebenhaezer","Namibia",2,"Harte","Blätter",4.7,89.79174266,0.177858972,7.01885,31,3657,58,2,0.8971
"1059",194,"58_2","Ebenhaezer","Namibia",2,"Acacia","erioloba",2.7,55.72987722,0.515153383,2.498813161,700,831600,58,2,0.8971
"1060",194,"58_2","Ebenhaezer","Namibia",2,"Tephrosia","burchellii",5.07,146.574007,0.311313516,5.325468394,14,2320,58,2,0.8971
"1061",194,"58_2","Ebenhaezer","Namibia",2,"Pollichia","campestris",1.37,264.120603,0.110555556,0.2628,6,35,58,2,0.8971
"1062",194,"58_2","Ebenhaezer","Namibia",2,"Aristida","meridionalis",31.1,146.3154941,0.435140481,1.005871111,64,1440,58,2,0.8971
"1063",194,"58_2","Ebenhaezer","Namibia",2,"Momordica","balsamina",NA,NA,NA,NA,NA,NA,58,2,0.8971
"1064",195,"58_3","Ebenhaezer","Namibia",3,"Eragrostis","lehmanniana",19.1,189.6677215,0.363218391,1.331888889,48,264,58,1,0.8971
"1065",195,"58_3","Ebenhaezer","Namibia",3,"Merremia","tridentata",6.1,149.5231723,0.238314571,1.097583333,26,4620,58,1,0.8971
"1066",195,"58_3","Ebenhaezer","Namibia",3,"Melinis","repens",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1067",195,"58_3","Ebenhaezer","Namibia",3,"Aristida","stipitata",16.11176471,179.4627267,0.399606404,0.811226144,39,323,58,1,0.8971
"1068",195,"58_3","Ebenhaezer","Namibia",3,"Tephrosia","burchellii",4.845,141.8487485,0.313997263,6.308,10,5103,58,1,0.8971
"1069",195,"58_3","Ebenhaezer","Namibia",3,"Pollichia","campestris",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1070",195,"58_3","Ebenhaezer","Namibia",3,"Gnidia","polycephala",1.3,126.7741935,0.361165049,0.120923077,38,2530,58,1,0.8971
"1071",195,"58_3","Ebenhaezer","Namibia",3,"Ziziphus","mucronata",4.2,87.8771733,0.395782464,6.2674,310,388600,58,1,0.8971
"1072",195,"58_3","Ebenhaezer","Namibia",3,"Aristida","meridionalis",30.05,137.707358,0.432837725,0.815261111,47,1457,58,1,0.8971
"1073",195,"58_3","Ebenhaezer","Namibia",3,"Aristida","congesta",12.60769231,200.2452379,0.42584166,0.670229157,37,594,58,1,0.8971
"1074",195,"58_3","Ebenhaezer","Namibia",3,"Momordica","balsamina",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1075",195,"58_3","Ebenhaezer","Namibia",3,"Asparagus","cooperi",1.16,221.0638298,0.303225806,0.023348315,29,805,58,1,0.8971
"1076",195,"58_3","Ebenhaezer","Namibia",3,"Cucumis","africanus",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1077",195,"58_3","Ebenhaezer","Namibia",3,"Acacia","hebeclada",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1078",195,"58_3","Ebenhaezer","Namibia",3,"Senna","italica",6.73,73.37536193,0.285318965,13.5121,12,4964,58,1,0.8971
"1079",195,"58_3","Ebenhaezer","Namibia",3,"Requienia","sphaerosperma",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1080",195,"58_3","Ebenhaezer","Namibia",3,"Acacia","erioloba",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1081",195,"58_3","Ebenhaezer","Namibia",3,"Talinum","crispatulum",NA,NA,NA,NA,NA,NA,58,1,0.8971
"1082",195,"58_3","Ebenhaezer","Namibia",3,"Hermannia","tomentosa",2.933333333,116.2528757,0.342232461,1.959805556,9,35,58,1,0.8971
"1083",195,"58_3","Ebenhaezer","Namibia",3,"Stipagrostis","uniplumis",27.685,125.3784869,0.398182091,0.847389453,87,11845,58,1,0.8971
"1084",195,"58_3","Ebenhaezer","Namibia",3,"Trachyandra","revoluta",48.2,54.96047431,0.156333677,1.191857143,45,48,58,1,0.8971
"1085",196,"59_1","Sandveld","Namibia",1,"Dichrostachys","cinerea",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1086",196,"59_1","Sandveld","Namibia",1,"Tylosema","esculentum",9.02,124.1076204,0.279432856,49.81541667,110,114700,59,3,0.8446
"1087",196,"59_1","Sandveld","Namibia",1,"Indigofera","alternans",5.918181818,139.8096732,0.26554984,5.112687132,19,1634,59,3,0.8446
"1088",196,"59_1","Sandveld","Namibia",1,"Trachyandra","revoluta",37.4,85.87234043,0.061197917,5.045,34,740,59,3,0.8446
"1089",196,"59_1","Sandveld","Namibia",1,"Terminalia","sericea",8.15,72.00164547,0.4347581,8.3921625,750,616000,59,3,0.8446
"1090",196,"59_1","Sandveld","Namibia",1,"Albuca","fleckii",42.675,103.0918103,0.106914025,9.480583333,49,2516,59,3,0.8446
"1091",196,"59_1","Sandveld","Namibia",1,"Eragrostis","nindensis",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1092",196,"59_1","Sandveld","Namibia",1,"Grewia","flava",7.19,96.07171401,0.448336279,10.97183333,230,69120,59,3,0.8446
"1093",196,"59_1","Sandveld","Namibia",1,"Schmidtia","pappophoroides",20.175,185.0866521,0.34831333,1.758915064,63,2820,59,3,0.8446
"1094",196,"59_1","Sandveld","Namibia",1,"Eragrostis","lehmanniana",22.32,162.4917543,0.363580256,1.418416111,58,1457,59,3,0.8446
"1095",196,"59_1","Sandveld","Namibia",1,"Indigofera","heterotricha",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1096",196,"59_1","Sandveld","Namibia",1,"Corallocarpus","schinzii",7.5,134.0577965,0.176576896,22.267,217,8075,59,3,0.8446
"1097",196,"59_1","Sandveld","Namibia",1,"Lantana","angolensis",6.2,250.6569966,0.220715631,9.792333333,39,1248,59,3,0.8446
"1098",196,"59_1","Sandveld","Namibia",1,"Dicoma","schinzii",3.6,207.5407779,0.162321792,4.13525,9,280,59,3,0.8446
"1099",196,"59_1","Sandveld","Namibia",1,"Aristida","congesta",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1100",196,"59_1","Sandveld","Namibia",1,"Melinis","repens",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1101",196,"59_1","Sandveld","Namibia",1,"Acacia","mellifera",3,219.761194,0.182065217,1.299176471,520,503700,59,3,0.8446
"1102",196,"59_1","Sandveld","Namibia",1,"Rhynchosia","minima",6.45,185.2514734,0.306445078,4.643222222,64,8500,59,3,0.8446
"1103",196,"59_1","Sandveld","Namibia",1,"Eragrostis","rigidior",25.14117647,173.9551061,0.343121141,2.264679993,94,6370,59,3,0.8446
"1104",196,"59_1","Sandveld","Namibia",1,"Hermbstaedtia","odorata",4,147.0287958,0.14469697,1.404125,26,1428,59,3,0.8446
"1105",196,"59_1","Sandveld","Namibia",1,"Stipagrostis","uniplumis",24.2375,134.061959,0.368943294,0.70155867,87,6942,59,3,0.8446
"1106",196,"59_1","Sandveld","Namibia",1,"Eragrostis","pallens",37.35,121.832189,0.416283581,1.757069535,91,11210,59,3,0.8446
"1107",196,"59_1","Sandveld","Namibia",1,"Lapeirousia","bainesii",38.9,124.1327384,0.223845194,2.2257,29,728,59,3,0.8446
"1108",196,"59_1","Sandveld","Namibia",1,"Ptycholobium","biflorum",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1109",196,"59_1","Sandveld","Namibia",1,"Pollichia","campestris",2.92,206.6830467,0.149084249,0.934666667,26,1485,59,3,0.8446
"1110",196,"59_1","Sandveld","Namibia",1,"Rhus","tenuinervis",9.47,107.3277983,0.323904382,5.817166667,64,1890,59,3,0.8446
"1111",196,"59_1","Sandveld","Namibia",1,"Aristida","meridionalis",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1112",196,"59_1","Sandveld","Namibia",1,"Asparagus","nelsii",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1113",196,"59_1","Sandveld","Namibia",1,"Barleria","macrostegia",2.8,81.0320781,0.32739726,0.83,6,506,59,3,0.8446
"1114",196,"59_1","Sandveld","Namibia",1,"Commelina","sp.",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1115",196,"59_1","Sandveld","Namibia",1,"Ozoroa","paniculosa",6.9,101.575419,0.359437751,4.5455,26,208,59,3,0.8446
"1116",196,"59_1","Sandveld","Namibia",1,"Ipomoea","welwitschii",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1117",196,"59_1","Sandveld","Namibia",1,"Melhania","burchellii",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1118",196,"59_1","Sandveld","Namibia",1,"Tephrosia","burchellii",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1119",196,"59_1","Sandveld","Namibia",1,"Solanum","delagoense",11.9,168.050395,0.24390625,39.349,25,598,59,3,0.8446
"1120",196,"59_1","Sandveld","Namibia",1,"Geophyt","indet.",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1121",196,"59_1","Sandveld","Namibia",1,"Aristida","stipitata",22.8625,159.5044847,0.386338644,0.994649026,83,5208,59,3,0.8446
"1122",196,"59_1","Sandveld","Namibia",1,"Acacia","erioloba",2.925,93.96159202,0.471376172,2.96207912,580,159975,59,3,0.8446
"1123",196,"59_1","Sandveld","Namibia",1,"Elephantorrhiza","elephantina",21.225,101.1558649,0.372220835,18.50436163,35,1075,59,3,0.8446
"1124",196,"59_1","Sandveld","Namibia",1,"Tarchonanthus","camphoratus",9.15,107.8587876,0.375670633,8.897125,240,52800,59,3,0.8446
"1125",196,"59_1","Sandveld","Namibia",1,"Acacia","hebeclada",2.5,200.9119497,0.294444444,2.174978723,7,20,59,3,0.8446
"1126",196,"59_1","Sandveld","Namibia",1,"Walleria","nutans",15.6,183.9065421,0.191756272,2.186444444,23,504,59,3,0.8446
"1127",196,"59_1","Sandveld","Namibia",1,"Raphionacme","lanceolata",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1128",196,"59_1","Sandveld","Namibia",1,"Talinum","caffrum",4,131.3295768,0.084415544,3.843716667,25,3710,59,3,0.8446
"1129",196,"59_1","Sandveld","Namibia",1,"Ziziphus","mucronata",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1130",196,"59_1","Sandveld","Namibia",1,"Sida","ovata",NA,NA,NA,NA,NA,NA,59,3,0.8446
"1131",197,"59_2","Sandveld","Namibia",2,"Trachyandra","revoluta",64.9,58.59685864,0.095166916,2.2384,38,1504,59,2,0.8451
"1132",197,"59_2","Sandveld","Namibia",2,"Merremia","tridentata",6.233333333,245.0735341,0.190332151,1.38,14,6072,59,2,0.8451
"1133",197,"59_2","Sandveld","Namibia",2,"Cyperus","margaritaceus",23.1,120.239521,0.269354839,0.669333333,45,2050,59,2,0.8451
"1134",197,"59_2","Sandveld","Namibia",2,"Apocynaceae","indet.",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1135",197,"59_2","Sandveld","Namibia",2,"Hermannia","tomentosa",5.8,165.7429641,0.261789888,7.2268,22,20016,59,2,0.8451
"1136",197,"59_2","Sandveld","Namibia",2,"Commelina","sp.",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1137",197,"59_2","Sandveld","Namibia",2,"Pollichia","campestris",2.49,178.718663,0.166976744,0.583272727,24,5695,59,2,0.8451
"1138",197,"59_2","Sandveld","Namibia",2,"Helichrysum","tomentosulum",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1139",197,"59_2","Sandveld","Namibia",2,"Rhus","tenuinervis",8.6,136.2149375,0.328777778,6.717666667,35,5922,59,2,0.8451
"1140",197,"59_2","Sandveld","Namibia",2,"Ptycholobium","biflorum",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1141",197,"59_2","Sandveld","Namibia",2,"Albuca","fleckii",38.26666667,79.36555353,0.134041709,6.749290476,21,1350,59,2,0.8451
"1142",197,"59_2","Sandveld","Namibia",2,"Melhania","burchellii",6.58,196.9793182,0.229252379,7.305333333,15,357,59,2,0.8451
"1143",197,"59_2","Sandveld","Namibia",2,"Rhynchosia","minima",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1144",197,"59_2","Sandveld","Namibia",2,"Dicoma","schinzii",4.427,204.8126001,0.19256216,4.507713333,22,1100,59,2,0.8451
"1145",197,"59_2","Sandveld","Namibia",2,"Barleria","macrostegia",2.2925,83.0959781,0.32774274,0.645053571,18,2160,59,2,0.8451
"1146",197,"59_2","Sandveld","Namibia",2,"Trachyandra","saltii",30.9,108.1619239,0.25064502,1.855107955,29,1204,59,2,0.8451
"1147",197,"59_2","Sandveld","Namibia",2,"Sida","ovata",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1148",197,"59_2","Sandveld","Namibia",2,"Ozoroa","paniculosa",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1149",197,"59_2","Sandveld","Namibia",2,"Walleria","nutans",13.7,230.7556675,0.184080371,4.5805,19,240,59,2,0.8451
"1150",197,"59_2","Sandveld","Namibia",2,"Aristida","stipitata",24.4,145.6332852,0.398494157,1.111932848,83,5478,59,2,0.8451
"1151",197,"59_2","Sandveld","Namibia",2,"Requienia","sphaerosperma",2.5,168.1414702,0.267037037,2.4246,7,1575,59,2,0.8451
"1152",197,"59_2","Sandveld","Namibia",2,"Eragrostis","lehmanniana",23.66666667,150.9255931,0.344882895,1.622393939,59,1872,59,2,0.8451
"1153",197,"59_2","Sandveld","Namibia",2,"Ziziphus","mucronata",4,106.8951813,0.383428571,5.3795,440,161850,59,2,0.8451
"1154",197,"59_2","Sandveld","Namibia",2,"Pentarrhinum","insipidum",11.1,402.1870572,0.164108527,28.381,81,3430,59,2,0.8451
"1155",197,"59_2","Sandveld","Namibia",2,"Indigofera","alternans",5.745454545,135.5422912,0.28335851,6.475702993,17,4131,59,2,0.8451
"1156",197,"59_2","Sandveld","Namibia",2,"Dichrostachys","cinerea",6.4,139.3243243,0.510344828,0.645927711,205,18000,59,2,0.8451
"1157",197,"59_2","Sandveld","Namibia",2,"Indigofera","heterotricha",6.2,101.0834411,0.283186743,7.682187831,42,2025,59,2,0.8451
"1158",197,"59_2","Sandveld","Namibia",2,"Eragrostis","rigidior",23.575,138.8228205,0.396688488,2.246952083,98,5850,59,2,0.8451
"1159",197,"59_2","Sandveld","Namibia",2,"Geophyt","indet.",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1160",197,"59_2","Sandveld","Namibia",2,"Ipomoea","welwitschii",8,168.1323612,0.167260788,14.989,11,266,59,2,0.8451
"1161",197,"59_2","Sandveld","Namibia",2,"Aristida","meridionalis",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1162",197,"59_2","Sandveld","Namibia",2,"Aristida","congesta",24.2,141.496832,0.408843314,1.110464744,58,2912,59,2,0.8451
"1163",197,"59_2","Sandveld","Namibia",2,"Lapeirousia","bainesii",47.85,109.0651801,0.217329157,2.826,42,819,59,2,0.8451
"1164",197,"59_2","Sandveld","Namibia",2,"Grewia","flava",6.4,75.4624403,0.427524177,8.6895,146,34790,59,2,0.8451
"1165",197,"59_2","Sandveld","Namibia",2,"Tylosema","esculentum",8.514285714,112.6268995,0.295791815,54.75835714,39,231000,59,2,0.8451
"1166",197,"59_2","Sandveld","Namibia",2,"Melinis","repens",19.1,200.8290785,0.319281915,2.928095238,58,1768,59,2,0.8451
"1167",197,"59_2","Sandveld","Namibia",2,"Eragrostis","trichophora",29.4,158.5509932,0.361379004,2.13645,62,6318,59,2,0.8451
"1168",197,"59_2","Sandveld","Namibia",2,"Tephrosia","burchellii",3.4,181.1469534,0.265714286,4.5486,4,130,59,2,0.8451
"1169",197,"59_2","Sandveld","Namibia",2,"Triraphis","schinzii",47.33333333,193.4120448,0.325988178,3.583806061,91,9408,59,2,0.8451
"1170",197,"59_2","Sandveld","Namibia",2,"Fockea","angustifolia",9.1,183.4997064,0.141327801,10.41666667,42,2886,59,2,0.8451
"1171",197,"59_2","Sandveld","Namibia",2,"Acacia","hebeclada",3.95,118.1336755,0.371305165,1.12870283,90,24140,59,2,0.8451
"1172",197,"59_2","Sandveld","Namibia",2,"Talinum","caffrum",2.82,143.4383408,0.099287832,2.209466667,17,1066,59,2,0.8451
"1173",197,"59_2","Sandveld","Namibia",2,"Terminalia","sericea",7.668888889,69.61382134,0.439073105,9.012166667,460,303800,59,2,0.8451
"1174",197,"59_2","Sandveld","Namibia",2,"Stipagrostis","uniplumis",21.49285714,125.1188279,0.38910846,0.583261541,84,6984,59,2,0.8451
"1175",197,"59_2","Sandveld","Namibia",2,"Searsia","tenuinervis",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1176",197,"59_2","Sandveld","Namibia",2,"Raphionacme","lanceolata",5.9,89.39608637,0.285824494,8.832333333,13,350,59,2,0.8451
"1177",197,"59_2","Sandveld","Namibia",2,"Asparagus","sp.",2.6,164.127907,0.318518519,0.11292,64,6674,59,2,0.8451
"1178",197,"59_2","Sandveld","Namibia",2,"Schmidtia","pappophoroides",18.03076923,173.0567769,0.360836483,1.951839588,55,4347,59,2,0.8451
"1179",197,"59_2","Sandveld","Namibia",2,"Cucumis","meeusei",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1180",197,"59_2","Sandveld","Namibia",2,"Acacia","mellifera",1.4,151.3780919,0.416176471,0.7344,6,12,59,2,0.8451
"1181",197,"59_2","Sandveld","Namibia",2,"Elephantorrhiza","elephantina",17.7,83.02274395,0.433884601,3.842680365,39,1056,59,2,0.8451
"1182",197,"59_2","Sandveld","Namibia",2,"Acacia","erioloba",4.1,54.38432068,0.532004635,2.442867062,700,547500,59,2,0.8451
"1183",197,"59_2","Sandveld","Namibia",2,"Digitaria","seriata",NA,NA,NA,NA,NA,NA,59,2,0.8451
"1184",197,"59_2","Sandveld","Namibia",2,"Tarchonanthus","camphoratus",9.15,75.39700437,0.428849029,4.044972222,370,180000,59,2,0.8451
"1185",198,"59_3","Sandveld","Namibia",3,"Acacia","mellifera",2,110.7109005,0.390740741,1.078153846,25,3192,59,1,0.8451
"1186",198,"59_3","Sandveld","Namibia",3,"Hermannia","tomentosa",6.133333333,138.6004759,0.290031405,4.945,24,11110,59,1,0.8451
"1187",198,"59_3","Sandveld","Namibia",3,"Triraphis","schinzii",NA,NA,NA,NA,NA,NA,59,1,0.8451
"1188",198,"59_3","Sandveld","Namibia",3,"Dichrostachys","cinerea",6.6,155.3816051,0.431706282,0.728734629,255,84000,59,1,0.8451
"1189",198,"59_3","Sandveld","Namibia",3,"Commelina","livingstonii",NA,NA,NA,NA,NA,NA,59,1,0.8451
"1190",198,"59_3","Sandveld","Namibia",3,"Barleria","macrostegia",2.90125,72.64999817,0.360511005,0.927637649,25,4312,59,1,0.8451
"1191",198,"59_3","Sandveld","Namibia",3,"Indigofera","alternans",6.00625,129.1497079,0.289752705,6.324428773,17,6630,59,1,0.8451
"1192",198,"59_3","Sandveld","Namibia",3,"Aristida","congesta",NA,NA,NA,NA,NA,NA,59,1,0.8451
"1193",198,"59_3","Sandveld","Namibia",3,"Dicoma","schinzii",4.03625,233.1042397,0.187891693,3.89915,19,1365,59,1,0.8451
"1194",198,"59_3","Sandveld","Namibia",3,"Blepharis","integrifolia",3.435,125.0948228,0.257281511,1.608233333,9,272,59,1,0.8451
"1195",198,"59_3","Sandveld","Namibia",3,"Elephantorrhiza","elephantina",18,79.9198869,0.395895522,9.0448,39,1406,59,1,0.8451
"1196",198,"59_3","Sandveld","Namibia",3,"Aristida","stipitata",22.16470588,139.3632877,0.404851547,1.02770076,84,7392,59,1,0.8451
"1197",198,"59_3","Sandveld","Namibia",3,"Indigofera","sp.",NA,NA,NA,NA,NA,NA,59,1,0.8451
"1198",198,"59_3","Sandveld","Namibia",3,"Eragrostis","rigidior",19.55882353,150.6712919,0.385435023,1.854208917,91,4592,59,1,0.8451
"1199",198,"59_3","Sandveld","Namibia",3,"Eragrostis","nindensis",25.5,157.8594249,0.368235294,1.23525,23,520,59,1,0.8451
"1200",198,"59_3","Sandveld","Namibia",3,"Eragrostis","lehmanniana",17.88571429,133.9187916,0.41339664,1.492136905,68,2623,59,1,0.8451
"1201",198,"59_3","Sandveld","Namibia",3,"Rhynchosia","minima",4.8,181.4400733,0.286711096,2.8305,55,3698,59,1,0.8451
"1202",198,"59_3","Sandveld","Namibia",3,"Melinis","repens",12.75,179.9363306,0.340979209,1.87625,60,782,59,1,0.8451
"1203",198,"59_3","Sandveld","Namibia",3,"Walleria","nutans",13.9,187.2522501,0.188300983,2.454744643,28,255,59,1,0.8451
"1204",198,"59_3","Sandveld","Namibia",3,"Hermannia","pulchella",NA,NA,NA,NA,NA,NA,59,1,0.8451
"1205",198,"59_3","Sandveld","Namibia",3,"Tarchonanthus","camphoratus",NA,NA,NA,NA,NA,NA,59,1,0.8451
"1206",198,"59_3","Sandveld","Namibia",3,"Merremia","tridentata",6.516666667,175.9794869,0.215820663,1.069631753,31,2838,59,1,0.8451
"1207",198,"59_3","Sandveld","Namibia",3,"Raphionacme","lanceolata",NA,NA,NA,NA,NA,NA,59,1,0.8451
